CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0692_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10692.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 69
CASTNO = 2
DATE = 20150429
TIME = 0016
LATITUDE = 2.9957
LONGITUDE = -151.0005
DEPTH =  5112
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
      39.0,2,   28.7944,2,   35.1116,2,     200.0,2,        29,    0.0829,2
      40.0,2,   28.7799,2,   35.1100,2,     199.8,2,        27,    0.0824,2
      41.0,2,   28.7598,2,   35.1073,2,     200.0,2,        34,    0.0845,2
      42.0,2,   28.7506,2,   35.1060,2,     200.3,2,        49,    0.0804,2
      43.0,2,   28.7390,2,   35.1048,2,     200.5,2,        26,    0.0804,2
      44.0,2,   28.7266,2,   35.1036,2,     200.3,2,        31,    0.0800,2
      45.0,2,   28.7190,2,   35.1029,2,     199.8,2,        49,    0.0800,2
      46.0,2,   28.7085,2,   35.1012,2,     199.7,2,        28,    0.0788,2
      47.0,2,   28.7025,2,   35.1002,2,     200.0,2,        35,    0.0780,2
      48.0,2,   28.6993,2,   35.0997,2,     200.4,2,        19,    0.0796,2
      49.0,2,   28.6881,2,   35.0969,2,     200.5,2,        17,    0.0784,2
      50.0,2,   28.6781,2,   35.0945,2,     200.6,2,        18,    0.0800,2
      51.0,2,   28.6715,2,   35.0927,2,     200.3,2,        30,    0.0784,2
      52.0,2,   28.6705,2,   35.0922,2,     200.7,2,        29,    0.0775,2
      53.0,2,   28.6639,2,   35.0906,2,     200.8,2,        20,    0.0780,2
      54.0,2,   28.6582,2,   35.0892,2,     201.1,2,        19,    0.0775,2
      55.0,2,   28.6546,2,   35.0881,2,     201.0,2,        20,    0.0771,2
      56.0,2,   28.6492,2,   35.0868,2,     200.5,2,        35,    0.0771,2
      57.0,2,   28.6468,2,   35.0857,2,     200.3,2,        26,    0.0771,2
      58.0,2,   28.6344,2,   35.0831,2,     200.2,2,        15,    0.0759,2
      59.0,2,   28.6336,2,   35.0828,2,     200.3,2,        16,    0.0747,2
      60.0,2,   28.6326,2,   35.0826,2,     200.0,2,        20,    0.0747,2
      61.0,2,   28.6306,2,   35.0820,2,     200.3,2,        33,    0.0739,2
      62.0,2,   28.6290,2,   35.0816,2,     200.4,2,        37,    0.0763,2
      63.0,2,   28.6204,2,   35.0794,2,     200.1,2,        48,    0.0739,2
      64.0,2,   28.6094,2,   35.0769,2,     200.0,2,        37,    0.0743,2
      65.0,2,   28.6047,2,   35.0757,2,     200.0,2,        21,    0.0727,2
      66.0,2,   28.6021,2,   35.0750,2,     199.8,2,        18,    0.0727,2
      67.0,2,   28.5943,2,   35.0731,2,     199.8,2,        21,    0.0727,2
      68.0,2,   28.5900,2,   35.0721,2,     199.8,2,        44,    0.0714,2
      69.0,2,   28.5782,2,   35.0695,2,     200.2,2,        28,    0.0718,2
      70.0,2,   28.5726,2,   35.0684,2,     200.9,2,        19,    0.0690,2
      71.0,2,   28.5680,2,   35.0673,2,     200.8,2,        21,    0.0678,2
      72.0,2,   28.5622,2,   35.0659,2,     200.8,2,        39,    0.0678,2
      73.0,2,   28.5613,2,   35.0654,2,     200.1,2,        38,    0.0661,2
      74.0,2,   28.5488,2,   35.0630,2,     200.1,2,        23,    0.0653,2
      75.0,2,   28.5392,2,   35.0609,2,     200.1,2,        24,    0.0641,2
      76.0,2,   28.5316,2,   35.0590,2,     199.6,2,        51,    0.0641,2
      77.0,2,   28.5168,2,   35.0553,2,     199.3,2,        40,    0.0633,2
      78.0,2,   28.4727,2,   35.0447,2,     200.3,2,        22,    0.0633,2
      79.0,2,   28.4300,2,   35.0336,2,     200.6,2,        18,    0.0625,2
      80.0,2,   28.3586,2,   35.0220,2,     200.3,2,        23,    0.0613,2
      81.0,2,   28.2871,2,   35.0186,2,     200.1,2,        45,    0.0613,2
      82.0,2,   28.2156,2,   35.0152,2,     199.9,2,        48,    0.0609,2
      83.0,2,   28.1442,2,   35.0117,2,     199.7,2,        23,    0.0613,2
      84.0,2,   28.1034,2,   35.0159,2,     198.9,2,        21,    0.0649,2
      85.0,2,   28.0475,2,   35.0177,2,     197.9,2,        24,    0.0625,2
      86.0,2,   27.9927,2,   35.0171,2,     197.6,2,        24,    0.0592,2
      87.0,2,   27.9786,2,   35.0171,2,     197.3,2,        28,    0.0580,2
      88.0,2,   27.9644,2,   35.0172,2,     197.0,2,        38,    0.0580,2
      89.0,2,   27.9503,2,   35.0172,2,     196.5,2,        18,    0.0564,2
      90.0,2,   27.9151,2,   35.0157,2,     196.2,2,        15,    0.0548,2
      91.0,2,   27.8954,2,   35.0115,2,     195.6,2,        14,    0.0540,2
      92.0,2,   27.8544,2,   35.0071,2,     195.1,2,        16,    0.0527,2
      93.0,2,   27.8212,2,   35.0144,2,     194.5,2,        19,    0.0527,2
      94.0,2,   27.7863,2,   35.0176,2,     194.0,2,        32,    0.0527,2
      95.0,2,   27.7428,2,   35.0158,2,     193.9,2,        51,    0.0523,2
      96.0,2,   27.6994,2,   35.0141,2,     193.6,2,        33,    0.0540,2
      97.0,2,   27.6559,2,   35.0124,2,     193.1,2,        18,    0.0515,2
      98.0,2,   27.6516,2,   35.0106,2,     192.2,2,        15,    0.0495,2
      99.0,2,   27.6329,2,   35.0098,2,     191.3,2,        14,    0.0487,2
     100.0,2,   27.6057,2,   35.0141,2,     190.7,2,        16,    0.0483,2
     101.0,2,   27.5846,2,   35.0170,2,     190.3,2,        20,    0.0475,2
     102.0,2,   27.5567,2,   35.0178,2,     189.7,2,        44,    0.0475,2
     103.0,2,   27.5287,2,   35.0187,2,     189.0,2,        44,    0.0479,2
     104.0,2,   27.5008,2,   35.0196,2,     188.1,2,        29,    0.0455,2
     105.0,2,   27.4295,2,   35.0276,2,     187.1,2,        36,    0.0451,2
     106.0,2,   27.3995,2,   35.0318,2,     184.1,2,        39,    0.0438,2
     107.0,2,   27.3345,2,   35.0347,2,     182.3,2,        26,    0.0430,2
     108.0,2,   27.2690,2,   35.0480,2,     182.0,2,        20,    0.0410,2
     109.0,2,   27.2503,2,   35.0499,2,     181.1,2,        22,    0.0406,2
     110.0,2,   27.1890,2,   35.0487,2,     181.0,2,        40,    0.0418,2
     111.0,2,   27.1277,2,   35.0475,2,     180.2,2,        50,    0.0414,2
     112.0,2,   27.0664,2,   35.0462,2,     178.9,2,        27,    0.0402,2
     113.0,2,   26.8871,2,   35.0536,2,     176.9,2,        24,    0.0398,2
     114.0,2,   26.8350,2,   35.0537,2,     170.7,2,        24,    0.0382,2
     115.0,2,   26.7309,2,   35.0507,2,     164.8,2,        27,    0.0374,2
     116.0,2,   26.6447,2,   35.0541,2,     162.1,2,        35,    0.0370,2
     117.0,2,   26.5870,2,   35.0582,2,     161.5,2,        59,    0.0374,2
     118.0,2,   26.3717,2,   35.0531,2,     162.6,2,        35,    0.0370,2
     119.0,2,   26.3103,2,   35.0518,2,     162.0,2,        22,    0.0354,2
     120.0,2,   26.2723,2,   35.0502,2,     160.9,2,        21,    0.0350,2
     121.0,2,   26.2420,2,   35.0497,2,     160.0,2,        29,    0.0354,2
     122.0,2,   26.2074,2,   35.0486,2,     159.2,2,        47,    0.0345,2
     123.0,2,   26.1192,2,   35.0454,2,     158.2,2,        42,    0.0350,2
     124.0,2,   25.7445,2,   35.0318,2,     158.1,2,        28,    0.0345,2
     125.0,2,   25.5469,2,   35.0284,2,     156.7,2,        23,    0.0337,2
     126.0,2,   25.4597,2,   35.0231,2,     153.7,2,        28,    0.0325,2
     127.0,2,   25.3074,2,   35.0155,2,     150.6,2,        46,    0.0325,2
     128.0,2,   25.1898,2,   35.0090,2,     147.5,2,        33,    0.0325,2
     129.0,2,   24.8367,2,   34.9894,2,     147.2,2,        25,    0.0321,2
     130.0,2,   24.4730,2,   34.9767,2,     144.3,2,        28,    0.0317,2
     131.0,2,   24.1094,2,   34.9632,2,     141.3,2,        41,    0.0317,2
     132.0,2,   23.7458,2,   34.9489,2,     138.2,2,        25,    0.0305,2
     133.0,2,   23.5910,2,   34.9499,2,     139.1,2,        17,    0.0289,2
     134.0,2,   23.4811,2,   34.9444,2,     136.9,2,        17,    0.0281,2
     135.0,2,   23.3705,2,   34.9413,2,     135.0,2,        18,    0.0285,2
     136.0,2,   23.3137,2,   34.9416,2,     134.5,2,        28,    0.0277,2
     137.0,2,   23.2568,2,   34.9420,2,     134.2,2,        42,    0.0273,2
     138.0,2,   23.2000,2,   34.9423,2,     133.8,2,        34,    0.0269,2
     139.0,2,   23.1901,2,   34.9415,2,     133.5,2,        27,    0.0265,2
     140.0,2,   23.1598,2,   34.9406,2,     132.8,2,        25,    0.0265,2
     141.0,2,   23.0983,2,   34.9389,2,     132.7,2,        23,    0.0265,2
     142.0,2,   22.9939,2,   34.9347,2,     133.0,2,        23,    0.0265,2
     143.0,2,   22.8760,2,   34.9312,2,     133.0,2,        29,    0.0257,2
     144.0,2,   22.8612,2,   34.9323,2,     131.8,2,        61,    0.0257,2
     145.0,2,   22.7601,2,   34.9317,2,     131.4,2,        50,    0.0257,2
     146.0,2,   22.4230,2,   34.9166,2,     131.3,2,        24,    0.0253,2
     147.0,2,   22.2896,2,   34.9118,2,     130.2,2,        19,    0.0253,2
     148.0,2,   22.0393,2,   34.9008,2,     130.0,2,        20,    0.0253,2
     149.0,2,   21.8916,2,   34.8987,2,     130.1,2,        22,    0.0245,2
     150.0,2,   21.7175,2,   34.8890,2,     129.4,2,        28,    0.0245,2
     151.0,2,   21.1605,2,   34.8695,2,     128.3,2,        45,    0.0257,2
     152.0,2,   21.0968,2,   34.8707,2,     124.9,2,        33,    0.0241,2
     153.0,2,   20.5422,2,   34.8455,2,     125.0,2,        19,    0.0229,2
     154.0,2,   19.5748,2,   34.8079,2,     124.5,2,        16,    0.0221,2
     155.0,2,   19.3585,2,   34.8053,2,     122.6,2,        17,    0.0221,2
     156.0,2,   19.3466,2,   34.8053,2,     119.7,2,        20,    0.0213,2
     157.0,2,   19.3347,2,   34.8052,2,     117.2,2,        37,    0.0217,2
     158.0,2,   19.3228,2,   34.8051,2,     114.8,2,        31,    0.0217,2
     159.0,2,   18.9000,2,   34.7898,2,     116.2,2,        17,    0.0213,2
     160.0,2,   18.5860,2,   34.7738,2,     116.0,2,        17,    0.0213,2
     161.0,2,   18.0713,2,   34.7546,2,     113.4,2,        25,    0.0205,2
     162.0,2,   17.5565,2,   34.7336,2,     110.6,2,        46,    0.0213,2
     163.0,2,   17.0418,2,   34.7105,2,     107.7,2,        30,    0.0201,2
     164.0,2,   16.3080,2,   34.6941,2,     108.0,2,        22,    0.0201,2
     165.0,2,   16.0464,2,   34.6828,2,     105.2,2,        22,    0.0196,2
     166.0,2,   15.6474,2,   34.6766,2,     102.2,2,        32,    0.0192,2
     167.0,2,   15.2382,2,   34.6711,2,     100.3,2,        41,    0.0184,2
     168.0,2,   15.0859,2,   34.6709,2,     101.0,2,        42,    0.0184,2
     169.0,2,   14.8847,2,   34.6666,2,     103.1,2,        33,    0.0180,2
     170.0,2,   14.6064,2,   34.6687,2,     104.6,2,        24,    0.0176,2
     171.0,2,   14.4869,2,   34.6711,2,     105.0,2,        22,    0.0168,2
     172.0,2,   14.4346,2,   34.6714,2,     106.0,2,        36,    0.0168,2
     173.0,2,   14.4107,2,   34.6800,2,     107.9,2,        28,    0.0168,2
     174.0,2,   14.0859,2,   34.6757,2,     108.7,2,        16,    0.0160,2
     175.0,2,   13.8998,2,   34.6684,2,     108.3,2,        16,    0.0160,2
     176.0,2,   13.8096,2,   34.6655,2,     108.0,2,        20,    0.0160,2
     177.0,2,   13.7193,2,   34.6626,2,     107.7,2,        35,    0.0160,2
     178.0,2,   13.6291,2,   34.6596,2,     107.3,2,        17,    0.0160,2
     179.0,2,   12.9620,2,   34.6561,2,     108.1,2,        15,    0.0152,2
     180.0,2,   12.8702,2,   34.6526,2,     107.5,2,        15,    0.0148,2
     181.0,2,   12.7701,2,   34.6497,2,     106.6,2,        19,    0.0148,2
     182.0,2,   12.6871,2,   34.6530,2,     106.2,2,        44,    0.0148,2
     183.0,2,   12.6041,2,   34.6561,2,     105.9,2,        54,    0.0148,2
     184.0,2,   12.5211,2,   34.6592,2,     105.7,2,        40,    0.0148,2
     185.0,2,   12.4809,2,   34.6601,2,     105.6,2,        28,    0.0140,2
     186.0,2,   12.4064,2,   34.6620,2,     105.2,2,        23,    0.0156,2
     187.0,2,   12.1341,2,   34.6661,2,     104.7,2,        21,    0.0156,2
     188.0,2,   11.9242,2,   34.6957,2,     103.5,2,        23,    0.0148,2
     189.0,2,   11.8601,2,   34.7084,2,     101.0,2,        35,    0.0148,2
     190.0,2,   11.7702,2,   34.7273,2,      96.7,2,        40,    0.0144,2
     191.0,2,   11.7108,2,   34.7351,2,      92.6,2,        38,    0.0144,2
     192.0,2,   11.6368,2,   34.7486,2,      89.4,2,        35,    0.0140,2
     193.0,2,   11.6279,2,   34.7508,2,      87.8,2,        35,    0.0140,2
     194.0,2,   11.6189,2,   34.7532,2,      86.6,2,        61,    0.0144,2
     195.0,2,   11.6100,2,   34.7555,2,      85.5,2,        24,    0.0136,2
     196.0,2,   11.6098,2,   34.7561,2,      86.7,2,        16,    0.0136,2
     197.0,2,   11.6075,2,   34.7572,2,      87.5,2,        13,    0.0140,2
     198.0,2,   11.6047,2,   34.7583,2,      87.5,2,        13,    0.0136,2
     199.0,2,   11.5980,2,   34.7611,2,      86.3,2,        14,    0.0136,2
     200.0,2,   11.5769,2,   34.7680,2,      83.6,2,        28,    0.0136,2
     201.0,2,   11.5558,2,   34.7750,2,      80.3,2,        19,    0.0136,2
     202.0,2,   11.5347,2,   34.7820,2,      77.1,2,        16,    0.0140,2
     203.0,2,   11.5096,2,   34.7892,2,      71.7,2,        17,    0.0148,2
     204.0,2,   11.4846,2,   34.7963,2,      67.7,2,        32,    0.0152,2
     205.0,2,   11.4596,2,   34.8035,2,      65.3,2,        47,    0.0148,2
     206.0,2,   11.4583,2,   34.8037,2,      61.8,2,        25,    0.0148,2
     207.0,2,   11.4585,2,   34.8040,2,      63.3,2,        18,    0.0148,2
     208.0,2,   11.4568,2,   34.8049,2,      64.6,2,        19,    0.0148,2
     209.0,2,   11.4530,2,   34.8072,2,      63.9,2,        31,    0.0144,2
     210.0,2,   11.4491,2,   34.8095,2,      62.7,2,        50,    0.0144,2
     211.0,2,   11.4451,2,   34.8119,2,      61.0,2,        25,    0.0144,2
     212.0,2,   11.4342,2,   34.8109,2,      60.8,2,        17,    0.0148,2
     213.0,2,   11.4243,2,   34.8100,2,      60.3,2,        15,    0.0148,2
     214.0,2,   11.4158,2,   34.8093,2,      59.0,2,        15,    0.0148,2
     215.0,2,   11.4129,2,   34.8104,2,      57.8,2,        18,    0.0148,2
     216.0,2,   11.4077,2,   34.8109,2,      56.3,2,        30,    0.0152,2
     217.0,2,   11.4024,2,   34.8115,2,      55.1,2,        45,    0.0152,2
     218.0,2,   11.3971,2,   34.8112,2,      55.1,2,        29,    0.0148,2
     219.0,2,   11.3919,2,   34.8109,2,      54.9,2,        23,    0.0152,2
     220.0,2,   11.3866,2,   34.8106,2,      54.3,2,        17,    0.0156,2
     221.0,2,   11.3814,2,   34.8099,2,      54.0,2,        15,    0.0152,2
     222.0,2,   11.3760,2,   34.8093,2,      53.5,2,        14,    0.0160,2
     223.0,2,   11.3703,2,   34.8087,2,      53.2,2,        13,    0.0160,2
     224.0,2,   11.3646,2,   34.8080,2,      53.2,2,        14,    0.0160,2
     225.0,2,   11.3581,2,   34.8075,2,      53.4,2,        16,    0.0152,2
     226.0,2,   11.3517,2,   34.8070,2,      53.8,2,        25,    0.0156,2
     227.0,2,   11.3455,2,   34.8065,2,      54.1,2,        54,    0.0152,2
     228.0,2,   11.3392,2,   34.8059,2,      54.3,2,        50,    0.0148,2
     229.0,2,   11.3339,2,   34.8053,2,      54.5,2,        25,    0.0152,2
     230.0,2,   11.3286,2,   34.8048,2,      54.6,2,        16,    0.0160,2
     231.0,2,   11.3234,2,   34.8041,2,      54.6,2,        13,    0.0152,2
     232.0,2,   11.3188,2,   34.8034,2,      54.6,2,        13,    0.0148,2
     233.0,2,   11.3174,2,   34.8031,2,      54.7,2,        12,    0.0148,2
     234.0,2,   11.3163,2,   34.8027,2,      54.7,2,        14,    0.0148,2
     235.0,2,   11.3151,2,   34.8024,2,      54.8,2,        20,    0.0148,2
     236.0,2,   11.3151,2,   34.8022,2,      54.9,2,        36,    0.0148,2
     237.0,2,   11.3185,2,   34.8022,2,      55.0,2,        24,    0.0148,2
     238.0,2,   11.2946,2,   34.8008,2,      55.0,2,        16,    0.0148,2
     239.0,2,   11.2892,2,   34.8001,2,      55.1,2,        15,    0.0148,2
     240.0,2,   11.2807,2,   34.7992,2,      55.3,2,        16,    0.0152,2
     241.0,2,   11.2693,2,   34.7979,2,      55.7,2,        20,    0.0160,2
     242.0,2,   11.2577,2,   34.7969,2,      56.2,2,        29,    0.0148,2
     243.0,2,   11.2512,2,   34.7962,2,      57.0,2,        25,    0.0144,2
     244.0,2,   11.2431,2,   34.7955,2,      57.4,2,        18,    0.0148,2
     245.0,2,   11.2377,2,   34.7950,2,      57.7,2,        17,    0.0148,2
     246.0,2,   11.2302,2,   34.7942,2,      57.8,2,        20,    0.0144,2
     247.0,2,   11.2241,2,   34.7941,2,      57.5,2,        40,    0.0136,2
     248.0,2,   11.2180,2,   34.7939,2,      57.3,2,        51,    0.0148,2
     249.0,2,   11.2119,2,   34.7938,2,      56.9,2,        21,    0.0156,2
     250.0,2,   11.2078,2,   34.7938,2,      56.3,2,        16,    0.0136,2
     251.0,2,   11.2033,2,   34.7935,2,      55.7,2,        14,    0.0136,2
     252.0,2,   11.2028,2,   34.7940,2,      54.8,2,        15,    0.0136,2
     253.0,2,   11.2037,2,   34.7945,2,      53.7,2,        16,    0.0140,2
     254.0,2,   11.1999,2,   34.7944,2,      52.6,2,        22,    0.0140,2
     255.0,2,   11.1982,2,   34.7953,2,      50.8,2,        43,    0.0140,2
     256.0,2,   11.1989,2,   34.7959,2,      48.5,2,        34,    0.0144,2
     257.0,2,   11.1962,2,   34.7965,2,      47.1,2,        21,    0.0140,2
     258.0,2,   11.1931,2,   34.7962,2,      46.2,2,        16,    0.0140,2
     259.0,2,   11.1902,2,   34.7959,2,      45.8,2,        16,    0.0144,2
     260.0,2,   11.1875,2,   34.7958,2,      45.5,2,        18,    0.0148,2
     261.0,2,   11.1848,2,   34.7956,2,      45.5,2,        25,    0.0144,2
     262.0,2,   11.1823,2,   34.7953,2,      45.4,2,        35,    0.0140,2
     263.0,2,   11.1737,2,   34.7947,2,      45.5,2,        32,    0.0140,2
     264.0,2,   11.1609,2,   34.7938,2,      45.8,2,        26,    0.0148,2
     265.0,2,   11.1517,2,   34.7934,2,      46.2,2,        27,    0.0148,2
     266.0,2,   11.1416,2,   34.7926,2,      46.2,2,        22,    0.0144,2
     267.0,2,   11.1270,2,   34.7917,2,      46.1,2,        20,    0.0144,2
     268.0,2,   11.1167,2,   34.7912,2,      46.0,2,        21,    0.0148,2
     269.0,2,   11.1081,2,   34.7906,2,      45.7,2,        25,    0.0148,2
     270.0,2,   11.0997,2,   34.7899,2,      45.2,2,        25,    0.0148,2
     271.0,2,   11.0972,2,   34.7896,2,      44.5,2,        21,    0.0148,2
     272.0,2,   11.0852,2,   34.7880,2,      43.9,2,        18,    0.0140,2
     273.0,2,   11.0569,2,   34.7858,2,      43.6,2,        17,    0.0148,2
     274.0,2,   11.0432,2,   34.7847,2,      43.4,2,        18,    0.0152,2
     275.0,2,   11.0386,2,   34.7843,2,      43.3,2,        22,    0.0148,2
     276.0,2,   11.0213,2,   34.7826,2,      43.2,2,        36,    0.0148,2
     277.0,2,   11.0040,2,   34.7810,2,      43.1,2,        36,    0.0148,2
     278.0,2,   10.9867,2,   34.7793,2,      43.1,2,        18,    0.0148,2
     279.0,2,   10.9635,2,   34.7778,2,      43.6,2,        14,    0.0148,2
     280.0,2,   10.9537,2,   34.7765,2,      43.9,2,        13,    0.0148,2
     281.0,2,   10.9438,2,   34.7758,2,      44.1,2,        12,    0.0148,2
     282.0,2,   10.9389,2,   34.7756,2,      44.2,2,        15,    0.0148,2
     283.0,2,   10.9369,2,   34.7755,2,      44.3,2,        21,    0.0144,2
