CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0721_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10721.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 72
CASTNO = 1
DATE = 20150429
TIME = 1825
LATITUDE = 3.6695
LONGITUDE = -151.0022
DEPTH =  4938
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
      33.0,2,   28.9205,2,   35.0126,2,     199.9,2,        33,    0.0755,2
      34.0,2,   28.9339,2,   35.0265,2,     200.0,2,        44,    0.0751,2
      35.0,2,   28.9505,2,   35.0419,2,     199.6,2,        34,    0.0751,2
      36.0,2,   28.9561,2,   35.0505,2,     200.1,2,        24,    0.0747,2
      37.0,2,   28.9554,2,   35.0549,2,     200.0,2,        32,    0.0743,2
      38.0,2,   28.9492,2,   35.0562,2,     199.7,2,        42,    0.0731,2
      39.0,2,   28.9387,2,   35.0586,2,     199.2,2,        30,    0.0751,2
      40.0,2,   28.9223,2,   35.0613,2,     199.8,2,        34,    0.0727,2
      41.0,2,   28.9169,2,   35.0667,2,     199.5,2,        38,    0.0722,2
      42.0,2,   28.9171,2,   35.0712,2,     199.7,2,        28,    0.0714,2
      43.0,2,   28.9153,2,   35.0741,2,     200.0,2,        30,    0.0706,2
      44.0,2,   28.9091,2,   35.0751,2,     200.3,2,        35,    0.0718,2
      45.0,2,   28.8975,2,   35.0732,2,     200.4,2,        36,    0.0714,2
      46.0,2,   28.8620,2,   35.0714,2,     199.8,2,        24,    0.0722,2
      47.0,2,   28.8420,2,   35.0746,2,     200.1,2,        23,    0.0714,2
      48.0,2,   28.8185,2,   35.0767,2,     200.8,2,        34,    0.0722,2
      49.0,2,   28.8068,2,   35.0794,2,     201.1,2,        37,    0.0755,2
      50.0,2,   28.7889,2,   35.0844,2,     200.6,2,        23,    0.0694,2
      51.0,2,   28.7783,2,   35.0865,2,     200.5,2,        26,    0.0706,2
      52.0,2,   28.7605,2,   35.0888,2,     201.2,2,        40,    0.0722,2
      53.0,2,   28.7493,2,   35.0896,2,     201.3,2,        42,    0.0690,2
      54.0,2,   28.7368,2,   35.0904,2,     200.9,2,        26,    0.0698,2
      55.0,2,   28.7268,2,   35.0879,2,     200.7,2,        21,    0.0702,2
      56.0,2,   28.7024,2,   35.0821,2,     200.9,2,        23,    0.0682,2
      57.0,2,   28.6690,2,   35.0760,2,     200.9,2,        27,    0.0678,2
      58.0,2,   28.6524,2,   35.0734,2,     200.6,2,        47,    0.0666,2
      59.0,2,   28.6156,2,   35.0697,2,     200.9,2,        49,    0.0653,2
      60.0,2,   28.5492,2,   35.0618,2,     201.2,2,        41,    0.0649,2
      61.0,2,   28.4902,2,   35.0499,2,     201.4,2,        25,    0.0653,2
      62.0,2,   28.4540,2,   35.0412,2,     201.0,2,        21,    0.0637,2
      63.0,2,   28.3876,2,   35.0246,2,     200.7,2,        26,    0.0633,2
      64.0,2,   28.2465,2,   35.0075,2,     201.1,2,        38,    0.0625,2
      65.0,2,   28.2066,2,   35.0085,2,     199.6,2,        33,    0.0625,2
      66.0,2,   28.1955,2,   35.0100,2,     198.9,2,        25,    0.0609,2
      67.0,2,   28.1733,2,   35.0113,2,     198.9,2,        31,    0.0617,2
      68.0,2,   28.1502,2,   35.0121,2,     198.6,2,        45,    0.0621,2
      69.0,2,   28.1297,2,   35.0124,2,     197.9,2,        32,    0.0629,2
      70.0,2,   28.1105,2,   35.0127,2,     197.1,2,        32,    0.0621,2
      71.0,2,   28.0922,2,   35.0126,2,     196.5,2,        33,    0.0617,2
      72.0,2,   28.0802,2,   35.0130,2,     196.4,2,        24,    0.0605,2
      73.0,2,   28.0698,2,   35.0140,2,     196.4,2,        19,    0.0605,2
      74.0,2,   28.0465,2,   35.0141,2,     195.7,2,        22,    0.0592,2
      75.0,2,   28.0440,2,   35.0138,2,     194.1,2,        41,    0.0592,2
      76.0,2,   27.9653,2,   35.0140,2,     194.8,2,        20,    0.0576,2
      77.0,2,   27.9428,2,   35.0177,2,     194.6,2,        16,    0.0548,2
      78.0,2,   27.9433,2,   35.0183,2,     193.7,2,        18,    0.0532,2
      79.0,2,   27.9437,2,   35.0186,2,     192.6,2,        25,    0.0523,2
      80.0,2,   27.9422,2,   35.0194,2,     191.6,2,        34,    0.0519,2
      81.0,2,   27.9344,2,   35.0198,2,     191.1,2,        36,    0.0515,2
      82.0,2,   27.9287,2,   35.0199,2,     191.5,2,        52,    0.0507,2
      83.0,2,   27.9205,2,   35.0200,2,     191.7,2,        35,    0.0495,2
      84.0,2,   27.9106,2,   35.0198,2,     191.5,2,        33,    0.0483,2
      85.0,2,   27.8992,2,   35.0194,2,     191.2,2,        30,    0.0479,2
      86.0,2,   27.8883,2,   35.0192,2,     191.6,2,        21,    0.0479,2
      87.0,2,   27.8762,2,   35.0188,2,     191.2,2,        21,    0.0483,2
      88.0,2,   27.8639,2,   35.0187,2,     190.6,2,        28,    0.0479,2
      89.0,2,   27.8508,2,   35.0179,2,     190.6,2,        39,    0.0479,2
      90.0,2,   27.8324,2,   35.0177,2,     190.3,2,        41,    0.0483,2
      91.0,2,   27.8180,2,   35.0186,2,     190.3,2,        31,    0.0475,2
      92.0,2,   27.8042,2,   35.0197,2,     190.5,2,        38,    0.0479,2
      93.0,2,   27.7946,2,   35.0211,2,     190.3,2,        37,    0.0475,2
      94.0,2,   27.7927,2,   35.0219,2,     190.7,2,        26,    0.0483,2
      95.0,2,   27.7862,2,   35.0228,2,     191.0,2,        22,    0.0479,2
      96.0,2,   27.7776,2,   35.0240,2,     191.3,2,        23,    0.0479,2
      97.0,2,   27.7656,2,   35.0244,2,     190.9,2,        34,    0.0471,2
      98.0,2,   27.7537,2,   35.0248,2,     190.6,2,        58,    0.0463,2
      99.0,2,   27.7418,2,   35.0252,2,     190.2,2,        31,    0.0467,2
     100.0,2,   27.7081,2,   35.0403,2,     190.1,2,        23,    0.0446,2
     101.0,2,   27.6823,2,   35.0484,2,     190.2,2,        25,    0.0438,2
     102.0,2,   27.6503,2,   35.0499,2,     188.8,2,        31,    0.0422,2
     103.0,2,   27.6399,2,   35.0542,2,     187.3,2,        30,    0.0402,2
     104.0,2,   27.6251,2,   35.0576,2,     186.5,2,        24,    0.0386,2
     105.0,2,   27.5259,2,   35.0536,2,     185.2,2,        27,    0.0386,2
     106.0,2,   27.4267,2,   35.0494,2,     183.7,2,        38,    0.0386,2
     107.0,2,   27.3275,2,   35.0452,2,     181.9,2,        21,    0.0374,2
     108.0,2,   27.2691,2,   35.0497,2,     182.3,2,        17,    0.0358,2
     109.0,2,   27.2103,2,   35.0489,2,     179.5,2,        20,    0.0358,2
     110.0,2,   27.1729,2,   35.0492,2,     175.6,2,        25,    0.0354,2
     111.0,2,   27.1384,2,   35.0497,2,     172.8,2,        27,    0.0350,2
     112.0,2,   27.0439,2,   35.0458,2,     172.4,2,        33,    0.0358,2
     113.0,2,   26.9494,2,   35.0419,2,     171.6,2,        49,    0.0354,2
     114.0,2,   26.8550,2,   35.0380,2,     170.3,2,        29,    0.0354,2
     115.0,2,   26.7286,2,   35.0442,2,     169.5,2,        21,    0.0341,2
     116.0,2,   26.6742,2,   35.0393,2,     164.3,2,        20,    0.0333,2
     117.0,2,   26.4613,2,   35.0353,2,     161.2,2,        28,    0.0333,2
     118.0,2,   26.2453,2,   35.0295,2,     158.2,2,        47,    0.0321,2
     119.0,2,   26.1041,2,   35.0269,2,     154.8,2,        35,    0.0325,2
     120.0,2,   25.9669,2,   35.0219,2,     153.0,2,        34,    0.0313,2
     121.0,2,   25.8568,2,   35.0183,2,     151.9,2,        26,    0.0313,2
     122.0,2,   25.7454,2,   35.0131,2,     151.4,2,        20,    0.0313,2
     123.0,2,   25.5213,2,   35.0019,2,     151.4,2,        20,    0.0313,2
     124.0,2,   25.3611,2,   34.9955,2,     150.2,2,        28,    0.0313,2
     125.0,2,   25.2009,2,   34.9890,2,     148.7,2,        39,    0.0313,2
     126.0,2,   25.0406,2,   34.9823,2,     147.0,2,        23,    0.0305,2
     127.0,2,   24.6432,2,   34.9733,2,     148.0,2,        18,    0.0305,2
     128.0,2,   24.3370,2,   34.9678,2,     145.5,2,        20,    0.0297,2
     129.0,2,   24.2572,2,   34.9665,2,     142.4,2,        34,    0.0289,2
     130.0,2,   24.1773,2,   34.9653,2,     139.9,2,        32,    0.0297,2
     131.0,2,   24.0974,2,   34.9641,2,     137.8,2,        17,    0.0293,2
     132.0,2,   24.0095,2,   34.9569,2,     138.8,2,        15,    0.0285,2
     133.0,2,   23.9741,2,   34.9545,2,     138.6,2,        18,    0.0277,2
     134.0,2,   23.9387,2,   34.9522,2,     138.0,2,        39,    0.0269,2
     135.0,2,   23.9033,2,   34.9498,2,     136.8,2,        26,    0.0273,2
     136.0,2,   23.2618,2,   34.9226,2,     137.2,2,        18,    0.0269,2
     137.0,2,   23.0300,2,   34.9282,2,     135.9,2,        16,    0.0269,2
     138.0,2,   22.7800,2,   34.9053,2,     134.4,2,        16,    0.0261,2
     139.0,2,   22.1672,2,   34.8806,2,     134.0,2,        19,    0.0261,2
     140.0,2,   21.9573,2,   34.8817,2,     133.0,2,        38,    0.0253,2
     141.0,2,   21.7476,2,   34.8825,2,     131.8,2,        33,    0.0261,2
     142.0,2,   21.5377,2,   34.8833,2,     130.4,2,        25,    0.0241,2
     143.0,2,   21.3650,2,   34.8695,2,     127.6,2,        18,    0.0237,2
     144.0,2,   21.2267,2,   34.8667,2,     125.9,2,        17,    0.0229,2
     145.0,2,   21.1139,2,   34.8627,2,     125.1,2,        19,    0.0229,2
     146.0,2,   20.7721,2,   34.8435,2,     125.5,2,        24,    0.0229,2
     147.0,2,   20.5340,2,   34.8418,2,     125.8,2,        27,    0.0229,2
     148.0,2,   20.4238,2,   34.8397,2,     124.9,2,        36,    0.0221,2
     149.0,2,   20.3824,2,   34.8423,2,     123.7,2,        63,    0.0221,2
     150.0,2,   20.0172,2,   34.8179,2,     124.0,2,        31,    0.0217,2
     151.0,2,   19.6116,2,   34.7968,2,     124.6,2,        22,    0.0217,2
     152.0,2,   19.3430,2,   34.7955,2,     124.1,2,        25,    0.0217,2
     153.0,2,   19.2720,2,   34.7932,2,     122.6,2,        34,    0.0213,2
     154.0,2,   19.1376,2,   34.7899,2,     121.8,2,        48,    0.0209,2
     155.0,2,   19.0101,2,   34.7849,2,     121.0,2,        32,    0.0209,2
     156.0,2,   18.7145,2,   34.7684,2,     121.0,2,        22,    0.0201,2
     157.0,2,   18.5641,2,   34.7709,2,     120.4,2,        20,    0.0196,2
     158.0,2,   18.5286,2,   34.7680,2,     119.4,2,        18,    0.0201,2
     159.0,2,   18.3523,2,   34.7598,2,     118.8,2,        19,    0.0196,2
     160.0,2,   18.2065,2,   34.7598,2,     118.1,2,        33,    0.0201,2
     161.0,2,   18.1492,2,   34.7468,2,     116.1,2,        37,    0.0196,2
     162.0,2,   17.6693,2,   34.7342,2,     116.1,2,        23,    0.0188,2
     163.0,2,   17.2049,2,   34.7086,2,     114.3,2,        24,    0.0188,2
     164.0,2,   16.8446,2,   34.7056,2,     111.6,2,        27,    0.0192,2
     165.0,2,   16.7504,2,   34.7007,2,     108.3,2,        27,    0.0188,2
     166.0,2,   16.5468,2,   34.6876,2,     106.4,2,        29,    0.0188,2
     167.0,2,   16.2582,2,   34.6801,2,     105.9,2,        29,    0.0188,2
     168.0,2,   16.1817,2,   34.6792,2,     105.0,2,        25,    0.0180,2
     169.0,2,   16.0313,2,   34.6694,2,     103.6,2,        33,    0.0180,2
     170.0,2,   15.6229,2,   34.6572,2,     101.7,2,        47,    0.0176,2
     171.0,2,   15.2603,2,   34.6486,2,      98.8,2,        30,    0.0168,2
     172.0,2,   15.0362,2,   34.6473,2,      95.5,2,        36,    0.0172,2
     173.0,2,   14.9046,2,   34.6441,2,      91.5,2,        45,    0.0168,2
     174.0,2,   14.3526,2,   34.6286,2,      91.8,2,        24,    0.0168,2
     175.0,2,   13.9702,2,   34.6328,2,      94.1,2,        19,    0.0168,2
     176.0,2,   13.8831,2,   34.6266,2,      97.1,2,        18,    0.0156,2
     177.0,2,   13.6811,2,   34.6222,2,     101.2,2,        25,    0.0156,2
     178.0,2,   13.6664,2,   34.6342,2,     104.5,2,        53,    0.0152,2
     179.0,2,   13.4357,2,   34.6139,2,     105.0,2,        24,    0.0148,2
     180.0,2,   12.8828,2,   34.6130,2,     104.6,2,        17,    0.0148,2
     181.0,2,   12.6278,2,   34.6359,2,     103.2,2,        17,    0.0148,2
     182.0,2,   12.5576,2,   34.6460,2,     101.7,2,        31,    0.0148,2
     183.0,2,   12.5640,2,   34.6476,2,     100.6,2,        21,    0.0140,2
     184.0,2,   12.0840,2,   34.6699,2,     100.1,2,        15,    0.0148,2
     185.0,2,   11.9767,2,   34.6746,2,      98.4,2,        15,    0.0148,2
     186.0,2,   11.8789,2,   34.6637,2,      96.8,2,        16,    0.0148,2
     187.0,2,   11.6995,2,   34.6554,2,      95.5,2,        20,    0.0148,2
     188.0,2,   11.6360,2,   34.6563,2,      93.9,2,        30,    0.0148,2
     189.0,2,   11.6133,2,   34.6608,2,      91.9,2,        35,    0.0168,2
     190.0,2,   11.5459,2,   34.6591,2,      92.2,2,        42,    0.0152,2
     191.0,2,   11.4785,2,   34.6573,2,      92.2,2,        33,    0.0148,2
     192.0,2,   11.4112,2,   34.6554,2,      91.7,2,        16,    0.0148,2
     193.0,2,   11.2127,2,   34.6272,2,      92.3,2,        14,    0.0148,2
     194.0,2,   11.0822,2,   34.6294,2,      92.0,2,        14,    0.0152,2
     195.0,2,   11.1064,2,   34.6394,2,      90.6,2,        18,    0.0156,2
     196.0,2,   11.1307,2,   34.6493,2,      89.9,2,        37,    0.0156,2
     197.0,2,   11.1550,2,   34.6592,2,      89.8,2,        26,    0.0148,2
     198.0,2,   11.0266,2,   34.6917,2,      91.7,2,        18,    0.0156,2
     199.0,2,   11.0708,2,   34.7113,2,      93.5,2,        17,    0.0156,2
     200.0,2,   11.0210,2,   34.7023,2,      95.5,2,        21,    0.0156,2
     201.0,2,   10.9439,2,   34.6964,2,      98.4,2,        31,    0.0156,2
     202.0,2,   10.9144,2,   34.6942,2,     100.4,2,        41,    0.0156,2
     203.0,2,   10.9190,2,   34.7058,2,     100.7,2,        36,    0.0152,2
     204.0,2,   10.9295,2,   34.7163,2,     100.3,2,        42,    0.0156,2
     205.0,2,   10.9414,2,   34.7217,2,      99.8,2,        34,    0.0152,2
     206.0,2,   10.9458,2,   34.7237,2,      99.1,2,        31,    0.0156,2
     207.0,2,   11.0141,2,   34.7478,2,      98.0,2,        28,    0.0148,2
     208.0,2,   11.0451,2,   34.7557,2,      96.9,2,        26,    0.0156,2
     209.0,2,   11.0593,2,   34.7593,2,      95.3,2,        20,    0.0156,2
     210.0,2,   11.0753,2,   34.7634,2,      93.4,2,        25,    0.0164,2
     211.0,2,   11.0853,2,   34.7663,2,      91.2,2,        37,    0.0152,2
     212.0,2,   11.0986,2,   34.7709,2,      88.9,2,        34,    0.0152,2
     213.0,2,   11.0972,2,   34.7718,2,      87.9,2,        22,    0.0156,2
     214.0,2,   11.0957,2,   34.7727,2,      87.3,2,        16,    0.0156,2
     215.0,2,   11.0943,2,   34.7735,2,      87.0,2,        17,    0.0156,2
     216.0,2,   11.0925,2,   34.7741,2,      87.1,2,        32,    0.0152,2
     217.0,2,   11.0892,2,   34.7740,2,      87.2,2,        33,    0.0148,2
     218.0,2,   11.0879,2,   34.7746,2,      87.4,2,        22,    0.0152,2
     219.0,2,   11.0837,2,   34.7740,2,      87.8,2,        18,    0.0152,2
     220.0,2,   11.0736,2,   34.7725,2,      87.8,2,        19,    0.0152,2
     221.0,2,   11.0695,2,   34.7728,2,      87.8,2,        19,    0.0156,2
     222.0,2,   11.0677,2,   34.7727,2,      88.0,2,        24,    0.0156,2
     223.0,2,   11.0645,2,   34.7719,2,      88.5,2,        25,    0.0148,2
     224.0,2,   11.0550,2,   34.7708,2,      88.6,2,        26,    0.0140,2
     225.0,2,   11.0486,2,   34.7725,2,      88.3,2,        31, -999.0000,9
     226.0,2,   11.0451,2,   34.7727,2,      87.7,2,        38, -999.0000,9
     227.0,2,   11.0436,2,   34.7728,2,      85.8,2,        35,    0.0148,2
     228.0,2,   11.0432,2,   34.7731,2,      84.2,2,        21,    0.0148,2
     229.0,2,   11.0437,2,   34.7733,2,      83.2,2,        15,    0.0148,2
     230.0,2,   11.0465,2,   34.7746,2,      82.3,2,        16,    0.0148,2
     231.0,2,   11.0490,2,   34.7751,2,      81.3,2,        18,    0.0148,2
     232.0,2,   11.0512,2,   34.7760,2,      79.8,2,        22,    0.0148,2
     233.0,2,   11.0522,2,   34.7763,2,      77.5,2,        24,    0.0148,2
     234.0,2,   11.0524,2,   34.7769,2,      75.0,2,        21,    0.0148,2
     235.0,2,   11.0554,2,   34.7786,2,      72.8,2,        24,    0.0148,2
     236.0,2,   11.0555,2,   34.7791,2,      69.6,2,        38,    0.0144,2
     237.0,2,   11.0557,2,   34.7793,2,      63.0,2,        30,    0.0148,2
     238.0,2,   11.0296,2,   34.7785,2,      62.4,2,        16,    0.0148,2
     239.0,2,   11.0212,2,   34.7780,2,      60.8,2,        13,    0.0148,2
     240.0,2,   11.0128,2,   34.7775,2,      59.3,2,        12,    0.0148,2
     241.0,2,   11.0044,2,   34.7771,2,      58.1,2,        11,    0.0140,2
     242.0,2,   10.9989,2,   34.7769,2,      57.3,2,        12,    0.0144,2
     243.0,2,   10.9965,2,   34.7769,2,      57.2,2,        20,    0.0144,2
     244.0,2,   10.9945,2,   34.7766,2,      57.4,2,        38,    0.0148,2
     245.0,2,   10.9920,2,   34.7761,2,      57.1,2,        24,    0.0144,2
     246.0,2,   10.9396,2,   34.7743,2,      58.7,2,        17,    0.0144,2
     247.0,2,   10.9143,2,   34.7724,2,      59.1,2,        16,    0.0144,2
     248.0,2,   10.9020,2,   34.7716,2,      58.3,2,        17,    0.0136,2
     249.0,2,   10.8865,2,   34.7710,2,      56.8,2,        18,    0.0136,2
     250.0,2,   10.8726,2,   34.7701,2,      55.4,2,        20,    0.0136,2
     251.0,2,   10.8652,2,   34.7704,2,      54.5,2,        19,    0.0140,2
     252.0,2,   10.8598,2,   34.7699,2,      53.8,2,        21,    0.0148,2
     253.0,2,   10.8510,2,   34.7692,2,      53.0,2,        30,    0.0144,2
     254.0,2,   10.8452,2,   34.7689,2,      52.1,2,        43,    0.0136,2
     255.0,2,   10.8363,2,   34.7686,2,      51.9,2,        26,    0.0217,2
     256.0,2,   10.8274,2,   34.7682,2,      51.6,2,        16,    0.0188,2
     257.0,2,   10.8185,2,   34.7679,2,      51.0,2,        13,    0.0136,2
     258.0,2,   10.8136,2,   34.7676,2,      50.4,2,        13,    0.0136,2
     259.0,2,   10.8087,2,   34.7674,2,      49.9,2,        12,    0.0140,2
     260.0,2,   10.8046,2,   34.7672,2,      49.6,2,        12,    0.0144,2
     261.0,2,   10.8010,2,   34.7669,2,      49.7,2,        16,    0.0144,2
     262.0,2,   10.8000,2,   34.7668,2,      49.8,2,        38,    0.0144,2
     263.0,2,   10.8013,2,   34.7666,2,      49.7,2,        23,    0.0144,2
     264.0,2,   10.7661,2,   34.7652,2,      51.3,2,        17,    0.0148,2
     265.0,2,   10.7483,2,   34.7625,2,      52.2,2,        15,    0.0144,2
     266.0,2,   10.7295,2,   34.7609,2,      52.8,2,        14,    0.0144,2
     267.0,2,   10.7139,2,   34.7593,2,      53.3,2,        14,    0.0144,2
     268.0,2,   10.6962,2,   34.7575,2,      53.8,2,        16,    0.0136,2
     269.0,2,   10.6875,2,   34.7568,2,      55.8,2,        39,    0.0144,2
     270.0,2,   10.6788,2,   34.7562,2,      57.6,2,        39,    0.0140,2
     271.0,2,   10.6701,2,   34.7556,2,      59.0,2,        21,    0.0136,2
     272.0,2,   10.6655,2,   34.7550,2,      59.1,2,        19,    0.0136,2
     273.0,2,   10.6602,2,   34.7541,2,      59.8,2,        21,    0.0136,2
     274.0,2,   10.6410,2,   34.7517,2,      61.4,2,        24,    0.0136,2
     275.0,2,   10.6144,2,   34.7500,2,      63.9,2,        26,    0.0136,2
     276.0,2,   10.5986,2,   34.7490,2,      67.3,2,        25,    0.0136,2
     277.0,2,   10.5863,2,   34.7482,2,      71.1,2,        25,    0.0136,2
     278.0,2,   10.5775,2,   34.7474,2,      74.0,2,        24,    0.0136,2
     279.0,2,   10.5681,2,   34.7469,2,      75.4,2,        23,    0.0136,2
     280.0,2,   10.5546,2,   34.7457,2,      75.5,2,        19,    0.0136,2
     281.0,2,   10.5368,2,   34.7444,2,      74.7,2,        20,    0.0136,2
     282.0,2,   10.5246,2,   34.7436,2,      73.8,2,        29,    0.0128,2
     283.0,2,   10.5183,2,   34.7429,2,      73.7,2,        35,    0.0132,2
     284.0,2,   10.5080,2,   34.7411,2,      75.0,2,        24,    0.0128,2
     285.0,2,   10.4955,2,   34.7390,2,      76.5,2,        26,    0.0128,2
