CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0571_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10571.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 57
CASTNO = 1
DATE = 20150426
TIME = 0653
LATITUDE = 0.90033
LONGITUDE = -150.9998
DEPTH =  4309
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
      31.0,2,   28.0972,2,   35.1032,2,     195.7,2,        56,    0.0902,2
      32.0,2,   28.0793,2,   35.1013,2,     195.4,2,        45,    0.0910,2
      33.0,2,   28.0586,2,   35.0989,2,     195.4,2,        38,    0.0918,2
      34.0,2,   28.0450,2,   35.0978,2,     195.5,2,        63,    0.0918,2
      35.0,2,   28.0384,2,   35.0975,2,     195.0,2,        55,    0.0906,2
      36.0,2,   28.0288,2,   35.0967,2,     194.8,2,        51,    0.0890,2
      37.0,2,   28.0190,2,   35.0957,2,     195.2,2,        46,    0.0914,2
      38.0,2,   28.0062,2,   35.0947,2,     194.7,2,        39,    0.0886,2
      39.0,2,   27.9986,2,   35.0939,2,     194.5,2,        56,    0.0882,2
      40.0,2,   27.9902,2,   35.0931,2,     194.5,2,        59,    0.0882,2
      41.0,2,   27.9827,2,   35.0924,2,     194.1,2,        34,    0.0869,2
      42.0,2,   27.9667,2,   35.0912,2,     194.2,2,        35,    0.0869,2
      43.0,2,   27.9607,2,   35.0906,2,     193.5,2,        48,    0.0873,2
      44.0,2,   27.9414,2,   35.0886,2,     193.5,2,        24,    0.0869,2
      45.0,2,   27.9148,2,   35.0863,2,     193.7,2,        20,    0.0857,2
      46.0,2,   27.9027,2,   35.0859,2,     193.5,2,        25,    0.0849,2
      47.0,2,   27.8907,2,   35.0855,2,     193.2,2,        44,    0.0849,2
      48.0,2,   27.8786,2,   35.0851,2,     193.0,2,        37,    0.0837,2
      49.0,2,   27.8582,2,   35.0843,2,     192.4,2,        34,    0.0829,2
      50.0,2,   27.8430,2,   35.0843,2,     192.1,2,        57,    0.0808,2
      51.0,2,   27.8240,2,   35.0844,2,     191.3,2,        62,    0.0808,2
      52.0,2,   27.8049,2,   35.0847,2,     191.2,2,        49,    0.0788,2
      53.0,2,   27.7852,2,   35.0851,2,     191.3,2,        39,    0.0784,2
      54.0,2,   27.7686,2,   35.0857,2,     190.5,2,        36,    0.0788,2
      55.0,2,   27.7518,2,   35.0858,2,     190.5,2,        37,    0.0767,2
      56.0,2,   27.7264,2,   35.0853,2,     190.1,2,        41,    0.0771,2
      57.0,2,   27.6943,2,   35.0849,2,     189.6,2,        42,    0.0759,2
      58.0,2,   27.6687,2,   35.0852,2,     189.5,2,        48,    0.0759,2
      59.0,2,   27.6495,2,   35.0858,2,     188.9,2,        40,    0.0755,2
      60.0,2,   27.6292,2,   35.0882,2,     188.4,2,        50,    0.0747,2
      61.0,2,   27.6084,2,   35.0905,2,     187.8,2,        47,    0.0755,2
      62.0,2,   27.5957,2,   35.0982,2,     187.3,2,        41,    0.0763,2
      63.0,2,   27.5897,2,   35.1055,2,     186.0,2,        52,    0.0722,2
      64.0,2,   27.5750,2,   35.1085,2,     185.3,2,        44,    0.0702,2
      65.0,2,   27.5576,2,   35.1132,2,     185.0,2,        33,    0.0706,2
      66.0,2,   27.5381,2,   35.1181,2,     184.6,2,        41,    0.0698,2
      67.0,2,   27.5182,2,   35.1230,2,     183.4,2,        56,    0.0686,2
      68.0,2,   27.4953,2,   35.1282,2,     183.0,2,        33,    0.0702,2
      69.0,2,   27.4733,2,   35.1322,2,     182.6,2,        29,    0.0666,2
      70.0,2,   27.4444,2,   35.1375,2,     181.8,2,        34,    0.0666,2
      71.0,2,   27.4135,2,   35.1426,2,     180.6,2,        44,    0.0666,2
      72.0,2,   27.3759,2,   35.1454,2,     179.7,2,        34,    0.0653,2
      73.0,2,   27.3047,2,   35.1444,2,     179.0,2,        31,    0.0653,2
      74.0,2,   27.2835,2,   35.1405,2,     178.0,2,        50,    0.0633,2
      75.0,2,   27.2680,2,   35.1391,2,     177.3,2,        54,    0.0617,2
      76.0,2,   27.2731,2,   35.1511,2,     177.3,2,        23,    0.0605,2
      77.0,2,   27.2856,2,   35.1596,2,     177.0,2,        18,    0.0592,2
      78.0,2,   27.2792,2,   35.1593,2,     176.6,2,        19,    0.0592,2
      79.0,2,   27.2681,2,   35.1566,2,     176.2,2,        24,    0.0592,2
      80.0,2,   27.2571,2,   35.1539,2,     176.0,2,        39,    0.0592,2
      81.0,2,   27.2488,2,   35.1527,2,     175.7,2,        39,    0.0584,2
      82.0,2,   27.2380,2,   35.1509,2,     175.3,2,        24,    0.0625,2
      83.0,2,   27.2250,2,   35.1489,2,     175.6,2,        23,    0.0625,2
      84.0,2,   27.2107,2,   35.1472,2,     175.2,2,        25,    0.0580,2
      85.0,2,   27.1918,2,   35.1459,2,     174.8,2,        29,    0.0576,2
      86.0,2,   27.1760,2,   35.1470,2,     174.5,2,        45,    0.0572,2
      87.0,2,   27.1543,2,   35.1494,2,     174.0,2,        47,    0.0556,2
      88.0,2,   27.1492,2,   35.1524,2,     173.4,2,        35,    0.0556,2
      89.0,2,   27.1475,2,   35.1531,2,     172.7,2,        30,    0.0564,2
      90.0,2,   27.1374,2,   35.1523,2,     172.8,2,        25,    0.0552,2
      91.0,2,   27.1269,2,   35.1559,2,     172.8,2,        26,    0.0556,2
      92.0,2,   27.1189,2,   35.1544,2,     172.7,2,        31,    0.0556,2
      93.0,2,   27.1105,2,   35.1536,2,     172.1,2,        38,    0.0556,2
      94.0,2,   27.1081,2,   35.1555,2,     171.7,2,        43,    0.0544,2
      95.0,2,   27.1039,2,   35.1573,2,     171.9,2,        45,    0.0536,2
      96.0,2,   27.1031,2,   35.1586,2,     171.5,2,        31,    0.0527,2
      97.0,2,   27.1003,2,   35.1586,2,     171.5,2,        24,    0.0544,2
      98.0,2,   27.0873,2,   35.1577,2,     171.3,2,        23,    0.0532,2
      99.0,2,   27.0834,2,   35.1587,2,     170.8,2,        29,    0.0519,2
     100.0,2,   27.0841,2,   35.1608,2,     170.4,2,        53,    0.0515,2
     101.0,2,   27.0801,2,   35.1608,2,     170.5,2,        39,    0.0519,2
     102.0,2,   27.0676,2,   35.1608,2,     170.4,2,        33,    0.0511,2
     103.0,2,   27.0242,2,   35.1579,2,     169.9,2,        32,    0.0511,2
     104.0,2,   26.9920,2,   35.1561,2,     168.7,2,        29,    0.0511,2
     105.0,2,   26.9913,2,   35.1648,2,     167.2,2,        26,    0.0499,2
     106.0,2,   26.9412,2,   35.1706,2,     166.3,2,        29,    0.0495,2
     107.0,2,   26.8654,2,   35.1736,2,     165.1,2,        31,    0.0487,2
     108.0,2,   26.8349,2,   35.1744,2,     161.5,2,        44,    0.0487,2
     109.0,2,   26.8163,2,   35.1772,2,     158.6,2,        58,    0.0471,2
     110.0,2,   26.8039,2,   35.1771,2,     158.7,2,        35,    0.0467,2
     111.0,2,   26.7492,2,   35.1771,2,     158.6,2,        26,    0.0471,2
     112.0,2,   26.7214,2,   35.1776,2,     158.4,2,        23,    0.0463,2
     113.0,2,   26.7052,2,   35.1777,2,     157.5,2,        24,    0.0451,2
     114.0,2,   26.6889,2,   35.1791,2,     156.7,2,        25,    0.0455,2
     115.0,2,   26.6718,2,   35.1811,2,     156.0,2,        30,    0.0442,2
     116.0,2,   26.6618,2,   35.1847,2,     155.3,2,        50,    0.0418,2
     117.0,2,   26.6224,2,   35.1822,2,     154.1,2,        57,    0.0418,2
     118.0,2,   26.5330,2,   35.1753,2,     153.4,2,        34,    0.0414,2
     119.0,2,   26.4808,2,   35.1727,2,     152.3,2,        26,    0.0414,2
     120.0,2,   26.3807,2,   35.1729,2,     151.2,2,        24,    0.0378,2
     121.0,2,   26.2737,2,   35.1722,2,     149.9,2,        31,    0.0366,2
     122.0,2,   26.2513,2,   35.1778,2,     147.1,2,        39,    0.0366,2
     123.0,2,   26.1882,2,   35.1809,2,     145.3,2,        29,    0.0345,2
     124.0,2,   26.0744,2,   35.1813,2,     144.7,2,        27,    0.0337,2
     125.0,2,   25.9203,2,   35.1690,2,     143.4,2,        35,    0.0337,2
     126.0,2,   25.7124,2,   35.1823,2,     140.2,2,        59,    0.0329,2
     127.0,2,   25.5259,2,   35.1877,2,     138.1,2,        50,    0.0313,2
     128.0,2,   25.2614,2,   35.1620,2,     137.2,2,        31,    0.0297,2
     129.0,2,   24.2578,2,   35.0677,2,     137.6,2,        19,    0.0281,2
     130.0,2,   23.7944,2,   35.0839,2,     136.0,2,        17,    0.0269,2
     131.0,2,   23.6570,2,   35.0795,2,     132.3,2,        20,    0.0261,2
     132.0,2,   23.5254,2,   35.0664,2,     129.3,2,        29,    0.0261,2
     133.0,2,   23.4384,2,   35.0610,2,     127.0,2,        41,    0.0257,2
     134.0,2,   23.0397,2,   35.0102,2,     127.6,2,        26,    0.0249,2
     135.0,2,   22.4966,2,   34.9768,2,     128.5,2,        21,    0.0245,2
     136.0,2,   22.0788,2,   34.9402,2,     128.3,2,        21,    0.0245,2
     137.0,2,   21.6331,2,   34.9024,2,     127.4,2,        27,    0.0245,2
     138.0,2,   21.4220,2,   34.8790,2,     125.9,2,        33,    0.0245,2
     139.0,2,   21.2273,2,   34.8825,2,     124.7,2,        48,    0.0245,2
     140.0,2,   21.0768,2,   34.8775,2,     123.9,2,        43,    0.0237,2
     141.0,2,   20.5942,2,   34.8328,2,     124.1,2,        26,    0.0229,2
     142.0,2,   20.1156,2,   34.8193,2,     123.7,2,        24,    0.0221,2
     143.0,2,   19.8682,2,   34.8154,2,     121.7,2,        30,    0.0221,2
     144.0,2,   19.6702,2,   34.8170,2,     119.6,2,        33,    0.0205,2
     145.0,2,   19.4672,2,   34.8192,2,     119.3,2,        35,    0.0213,2
     146.0,2,   19.3583,2,   34.8204,2,     119.5,2,        46,    0.0213,2
     147.0,2,   19.2259,2,   34.8196,2,     120.2,2,        34,    0.0201,2
     148.0,2,   19.2092,2,   34.8247,2,     120.4,2,        24,    0.0196,2
     149.0,2,   19.1853,2,   34.8251,2,     120.9,2,        22,    0.0196,2
     150.0,2,   19.1770,2,   34.8355,2,     121.9,2,        26,    0.0192,2
     151.0,2,   18.9159,2,   34.8276,2,     123.9,2,        43,    0.0192,2
     152.0,2,   18.5893,2,   34.9892,2,     125.9,2,        45,    0.0205,2
     153.0,2,   18.3822,2,   35.0495,2,     130.3,2,        34,    0.0192,2
     154.0,2,   18.2751,2,   35.0450,2,     135.5,2,        30,    0.0180,2
     155.0,2,   18.1842,2,   35.0533,2,     136.8,2,        25,    0.0188,2
     156.0,2,   18.2324,2,   35.0964,2,     136.2,2,        26,    0.0176,2
     157.0,2,   18.2551,2,   35.1334,2,     135.7,2,        42,    0.0176,2
     158.0,2,   18.1939,2,   35.1345,2,     136.1,2,        48,    0.0172,2
     159.0,2,   18.1043,2,   35.1427,2,     136.0,2,        31,    0.0172,2
     160.0,2,   17.8321,2,   35.1267,2,     136.6,2,        29,    0.0176,2
     161.0,2,   17.6296,2,   35.1304,2,     136.9,2,        31,    0.0172,2
     162.0,2,   17.6794,2,   35.1781,2,     136.7,2,        27,    0.0176,2
     163.0,2,   17.6274,2,   35.1768,2,     137.1,2,        23,    0.0172,2
     164.0,2,   17.5969,2,   35.1758,2,     137.6,2,        26,    0.0172,2
     165.0,2,   17.5784,2,   35.1735,2,     137.8,2,        37,    0.0172,2
     166.0,2,   17.5201,2,   35.1663,2,     137.7,2,        25,    0.0172,2
     167.0,2,   17.3850,2,   35.1510,2,     137.4,2,        16,    0.0168,2
     168.0,2,   17.1826,2,   35.1294,2,     137.2,2,        17,    0.0168,2
     169.0,2,   17.0130,2,   35.1112,2,     136.7,2,        24,    0.0168,2
     170.0,2,   16.9567,2,   35.1030,2,     135.7,2,        46,    0.0168,2
     171.0,2,   16.7688,2,   35.0705,2,     135.0,2,        48,    0.0172,2
     172.0,2,   16.2795,2,   35.0059,2,     135.4,2,        32,    0.0168,2
     173.0,2,   15.9659,2,   35.0023,2,     134.9,2,        35,    0.0164,2
     174.0,2,   15.8488,2,   35.0424,2,     134.1,2,        30,    0.0172,2
     175.0,2,   15.8618,2,   35.1018,2,     134.7,2,        24,    0.0168,2
     176.0,2,   15.8983,2,   35.1618,2,     135.9,2,        20,    0.0172,2
     177.0,2,   15.8459,2,   35.1581,2,     136.9,2,        23,    0.0164,2
     178.0,2,   15.7856,2,   35.1579,2,     137.5,2,        36,    0.0164,2
     179.0,2,   15.7093,2,   35.1509,2,     137.3,2,        32,    0.0164,2
     180.0,2,   15.4699,2,   35.1185,2,     137.3,2,        22,    0.0160,2
     181.0,2,   15.2408,2,   35.0803,2,     136.9,2,        19,    0.0164,2
     182.0,2,   14.8693,2,   35.0260,2,     136.9,2,        20,    0.0164,2
     183.0,2,   14.6115,2,   34.9910,2,     136.3,2,        25,    0.0168,2
     184.0,2,   14.4402,2,   34.9700,2,     135.1,2,        43,    0.0164,2
     185.0,2,   14.3127,2,   34.9546,2,     133.5,2,        47,    0.0164,2
     186.0,2,   14.1769,2,   34.9433,2,     132.9,2,        29,    0.0164,2
     187.0,2,   14.1197,2,   34.9379,2,     132.3,2,        28,    0.0164,2
     188.0,2,   13.9930,2,   34.9188,2,     132.3,2,        29,    0.0156,2
     189.0,2,   13.9079,2,   34.9091,2,     132.2,2,        33,    0.0148,2
     190.0,2,   13.9183,2,   34.9265,2,     131.5,2,        38,    0.0152,2
     191.0,2,   13.8769,2,   34.9290,2,     131.3,2,        32,    0.0160,2
     192.0,2,   13.8305,2,   34.9270,2,     131.5,2,        25,    0.0156,2
     193.0,2,   13.7728,2,   34.9204,2,     131.2,2,        26,    0.0148,2
     194.0,2,   13.7073,2,   34.9129,2,     130.6,2,        39,    0.0152,2
     195.0,2,   13.6379,2,   34.9066,2,     128.9,2,        50,    0.0152,2
     196.0,2,   13.6019,2,   34.9012,2,     126.9,2,        30,    0.0148,2
     197.0,2,   13.5907,2,   34.8990,2,     126.1,2,        23,    0.0148,2
     198.0,2,   13.5657,2,   34.8949,2,     125.8,2,        21,    0.0140,2
     199.0,2,   13.5254,2,   34.8886,2,     125.8,2,        21,    0.0144,2
     200.0,2,   13.4878,2,   34.8882,2,     125.6,2,        25,    0.0156,2
     201.0,2,   13.4200,2,   34.8811,2,     125.2,2,        34,    0.0140,2
     202.0,2,   13.3581,2,   34.8730,2,     124.0,2,        62,    0.0144,2
     203.0,2,   13.2888,2,   34.8664,2,     122.8,2,        38,    0.0136,2
     204.0,2,   13.2229,2,   34.8636,2,     122.7,2,        20,    0.0140,2
     205.0,2,   13.1992,2,   34.8628,2,     122.2,2,        20,    0.0136,2
     206.0,2,   13.1431,2,   34.8632,2,     121.5,2,        23,    0.0140,2
     207.0,2,   13.0692,2,   34.8671,2,     120.3,2,        31,    0.0144,2
     208.0,2,   13.0251,2,   34.8678,2,     118.5,2,        28,    0.0140,2
     209.0,2,   12.9541,2,   34.8730,2,     116.6,2,        26,    0.0140,2
     210.0,2,   12.8704,2,   34.8704,2,     114.3,2,        36,    0.0136,2
     211.0,2,   12.7861,2,   34.8656,2,     110.9,2,        45,    0.0136,2
     212.0,2,   12.5912,2,   34.8562,2,     108.6,2,        28,    0.0132,2
     213.0,2,   12.5384,2,   34.8541,2,     107.0,2,        25,    0.0136,2
     214.0,2,   12.5045,2,   34.8527,2,     105.4,2,        26,    0.0136,2
     215.0,2,   12.4513,2,   34.8508,2,     103.9,2,        31,    0.0136,2
     216.0,2,   12.3952,2,   34.8490,2,     103.2,2,        27,    0.0136,2
     217.0,2,   12.3657,2,   34.8485,2,     102.9,2,        29,    0.0132,2
     218.0,2,   12.3462,2,   34.8490,2,     102.3,2,        37,    0.0140,2
     219.0,2,   12.3214,2,   34.8496,2,     101.8,2,        31,    0.0140,2
     220.0,2,   12.2888,2,   34.8503,2,     101.8,2,        22,    0.0140,2
     221.0,2,   12.2780,2,   34.8516,2,     101.8,2,        20,    0.0136,2
     222.0,2,   12.2738,2,   34.8522,2,     101.6,2,        18,    0.0140,2
     223.0,2,   12.2691,2,   34.8531,2,     101.4,2,        19,    0.0140,2
     224.0,2,   12.2554,2,   34.8562,2,     101.1,2,        19,    0.0140,2
     225.0,2,   12.2506,2,   34.8572,2,     101.1,2,        20,    0.0136,2
     226.0,2,   12.2406,2,   34.8594,2,     101.1,2,        23,    0.0136,2
     227.0,2,   12.2352,2,   34.8603,2,     101.0,2,        26,    0.0140,2
     228.0,2,   12.2365,2,   34.8608,2,     100.7,2,        37,    0.0140,2
     229.0,2,   12.2211,2,   34.8614,2,     100.4,2,        29,    0.0144,2
     230.0,2,   12.2120,2,   34.8605,2,     100.5,2,        16,    0.0140,2
     231.0,2,   12.2075,2,   34.8605,2,     100.4,2,        14,    0.0148,2
     232.0,2,   12.2055,2,   34.8603,2,      99.9,2,        13,    0.0152,2
     233.0,2,   12.2035,2,   34.8601,2,      99.4,2,        13,    0.0152,2
     234.0,2,   12.1933,2,   34.8580,2,      98.8,2,        13,    0.0148,2
     235.0,2,   12.1731,2,   34.8567,2,      98.2,2,        17,    0.0136,2
     236.0,2,   12.1645,2,   34.8562,2,      97.7,2,        25,    0.0140,2
     237.0,2,   12.1501,2,   34.8559,2,      96.0,2,        52,    0.0140,2
     238.0,2,   12.1415,2,   34.8547,2,      93.2,2,        32,    0.0160,2
     239.0,2,   12.0575,2,   34.8475,2,      91.6,2,        18,    0.0136,2
     240.0,2,   12.0163,2,   34.8455,2,      89.7,2,        15,    0.0144,2
     241.0,2,   11.9853,2,   34.8429,2,      86.7,2,        15,    0.0152,2
     242.0,2,   11.9745,2,   34.8422,2,      83.1,2,        15,    0.0144,2
     243.0,2,   11.9564,2,   34.8409,2,      79.3,2,        20,    0.0140,2
     244.0,2,   11.9453,2,   34.8419,2,      75.7,2,        31,    0.0140,2
     245.0,2,   11.9379,2,   34.8424,2,      73.0,2,        35,    0.0140,2
     246.0,2,   11.9350,2,   34.8428,2,      72.4,2,        28,    0.0140,2
     247.0,2,   11.9293,2,   34.8429,2,      73.3,2,        24,    0.0140,2
     248.0,2,   11.9301,2,   34.8442,2,      74.3,2,        22,    0.0136,2
     249.0,2,   11.9325,2,   34.8452,2,      74.9,2,        24,    0.0140,2
     250.0,2,   11.9324,2,   34.8453,2,      75.1,2,        24,    0.0140,2
     251.0,2,   11.9303,2,   34.8452,2,      74.8,2,        22,    0.0140,2
     252.0,2,   11.9269,2,   34.8458,2,      73.9,2,        22,    0.0140,2
     253.0,2,   11.9043,2,   34.8444,2,      71.8,2,        22,    0.0140,2
     254.0,2,   11.8535,2,   34.8428,2,      68.0,2,        25,    0.0140,2
     255.0,2,   11.6980,2,   34.8289,2,      62.2,2,        24,    0.0148,2
     256.0,2,   11.5577,2,   34.8241,2,      54.5,2,        24,    0.0152,2
     257.0,2,   11.4988,2,   34.8208,2,      46.3,2,        23,    0.0160,2
     258.0,2,   11.4744,2,   34.8199,2,      38.0,2,        26,    0.0164,2
     259.0,2,   11.4610,2,   34.8193,2,      32.9,2,        24,    0.0164,2
     260.0,2,   11.4526,2,   34.8191,2,      32.4,2,        22,    0.0160,2
     261.0,2,   11.4446,2,   34.8189,2,      34.6,2,        19,    0.0160,2
     262.0,2,   11.4402,2,   34.8191,2,      37.3,2,        19,    0.0164,2
     263.0,2,   11.4335,2,   34.8191,2,      39.4,2,        25,    0.0160,2
     264.0,2,   11.4267,2,   34.8186,2,      40.4,2,        42,    0.0160,2
     265.0,2,   11.4201,2,   34.8180,2,      40.8,2,        34,    0.0160,2
     266.0,2,   11.4100,2,   34.8170,2,      41.2,2,        22,    0.0160,2
     267.0,2,   11.4043,2,   34.8169,2,      41.6,2,        18,    0.0164,2
     268.0,2,   11.4001,2,   34.8165,2,      41.7,2,        17,    0.0164,2
     269.0,2,   11.3893,2,   34.8138,2,      41.6,2,        19,    0.0164,2
     270.0,2,   11.3036,2,   34.8050,2,      41.3,2,        21,    0.0164,2
     271.0,2,   11.2720,2,   34.8043,2,      40.8,2,        23,    0.0164,2
     272.0,2,   11.2671,2,   34.8036,2,      40.2,2,        24,    0.0164,2
     273.0,2,   11.2645,2,   34.8035,2,      39.6,2,        22,    0.0164,2
     274.0,2,   11.2643,2,   34.8034,2,      39.4,2,        23,    0.0164,2
     275.0,2,   11.2633,2,   34.8035,2,      39.4,2,        30,    0.0164,2
     276.0,2,   11.2633,2,   34.8039,2,      39.6,2,        30,    0.0160,2
     277.0,2,   11.2632,2,   34.8040,2,      40.0,2,        29,    0.0160,2
     278.0,2,   11.2625,2,   34.8040,2,      40.2,2,        29,    0.0160,2
     279.0,2,   11.2615,2,   34.8041,2,      40.3,2,        29,    0.0156,2
     280.0,2,   11.2588,2,   34.8039,2,      40.4,2,        21,    0.0156,2
     281.0,2,   11.2553,2,   34.8038,2,      40.4,2,        17,    0.0156,2
     282.0,2,   11.2508,2,   34.8033,2,      40.4,2,        15,    0.0160,2
     283.0,2,   11.2449,2,   34.8028,2,      40.3,2,        14,    0.0164,2
