CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0701_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10701.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 70
CASTNO = 1
DATE = 20150429
TIME = 0621
LATITUDE = 3.1203
LONGITUDE = -151.0002
DEPTH =  5103
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
      32.0,2,   28.8312,2,   35.0836,2,     201.0,2,        32,    0.0861,2
      33.0,2,   28.8244,2,   35.0868,2,     201.0,2,        25,    0.0869,2
      34.0,2,   28.8129,2,   35.0901,2,     201.0,2,        26,    0.0873,2
      35.0,2,   28.8132,2,   35.0980,2,     202.0,2,        51,    0.0878,2
      36.0,2,   28.8139,2,   35.1018,2,     201.8,2,        57,    0.0873,2
      37.0,2,   28.8136,2,   35.1079,2,     201.2,2,        44,    0.0878,2
      38.0,2,   28.7893,2,   35.1051,2,     201.2,2,        41,    0.0853,2
      39.0,2,   28.7640,2,   35.1029,2,     201.6,2,        24,    0.0845,2
      40.0,2,   28.7473,2,   35.0995,2,     201.5,2,        22,    0.0853,2
      41.0,2,   28.7306,2,   35.0961,2,     201.5,2,        25,    0.0861,2
      42.0,2,   28.7140,2,   35.0927,2,     201.4,2,        36,    0.0853,2
      43.0,2,   28.6990,2,   35.0897,2,     201.3,2,        19,    0.0849,2
      44.0,2,   28.6867,2,   35.0868,2,     201.4,2,        18,    0.0841,2
      45.0,2,   28.6759,2,   35.0847,2,     201.5,2,        23,    0.0829,2
      46.0,2,   28.6666,2,   35.0829,2,     201.4,2,        40,    0.0816,2
      47.0,2,   28.6598,2,   35.0816,2,     201.4,2,        46,    0.0812,2
      48.0,2,   28.6571,2,   35.0810,2,     201.6,2,        42,    0.0824,2
      49.0,2,   28.6538,2,   35.0803,2,     201.6,2,        40,    0.0808,2
      50.0,2,   28.6475,2,   35.0790,2,     201.7,2,        40,    0.0788,2
      51.0,2,   28.6434,2,   35.0779,2,     201.6,2,        40,    0.0780,2
      52.0,2,   28.6384,2,   35.0767,2,     201.6,2,        39,    0.0767,2
      53.0,2,   28.6328,2,   35.0754,2,     201.5,2,        33,    0.0771,2
      54.0,2,   28.6272,2,   35.0739,2,     201.3,2,        16,    0.0767,2
      55.0,2,   28.6217,2,   35.0725,2,     201.2,2,        13,    0.0759,2
      56.0,2,   28.6163,2,   35.0708,2,     201.1,2,        15,    0.0755,2
      57.0,2,   28.6107,2,   35.0690,2,     201.1,2,        23,    0.0739,2
      58.0,2,   28.6054,2,   35.0675,2,     201.0,2,        29,    0.0743,2
      59.0,2,   28.6017,2,   35.0662,2,     200.9,2,        20,    0.0735,2
      60.0,2,   28.5938,2,   35.0643,2,     201.2,2,        20,    0.0718,2
      61.0,2,   28.5840,2,   35.0612,2,     200.9,2,        27,    0.0718,2
      62.0,2,   28.5838,2,   35.0615,2,     200.7,2,        41,    0.0710,2
      63.0,2,   28.5648,2,   35.0568,2,     201.0,2,        17,    0.0694,2
      64.0,2,   28.5483,2,   35.0521,2,     200.4,2,        15,    0.0678,2
      65.0,2,   28.5258,2,   35.0473,2,     200.0,2,        16,    0.0661,2
      66.0,2,   28.4934,2,   35.0400,2,     200.0,2,        18,    0.0653,2
      67.0,2,   28.4526,2,   35.0321,2,     200.5,2,        37,    0.0637,2
      68.0,2,   28.4118,2,   35.0243,2,     200.8,2,        34,    0.0657,2
      69.0,2,   28.3709,2,   35.0164,2,     201.1,2,        18,    0.0633,2
      70.0,2,   28.2984,2,   35.0105,2,     201.1,2,        15,    0.0629,2
      71.0,2,   28.2104,2,   35.0099,2,     201.2,2,        17,    0.0629,2
      72.0,2,   28.2012,2,   35.0113,2,     200.4,2,        21,    0.0617,2
      73.0,2,   28.1920,2,   35.0127,2,     199.5,2,        41,    0.0621,2
      74.0,2,   28.1828,2,   35.0140,2,     198.7,2,        27,    0.0621,2
      75.0,2,   28.0829,2,   35.0153,2,     199.0,2,        18,    0.0613,2
      76.0,2,   28.0424,2,   35.0157,2,     198.7,2,        18,    0.0600,2
      77.0,2,   28.0029,2,   35.0166,2,     197.6,2,        18,    0.0588,2
      78.0,2,   27.9915,2,   35.0167,2,     197.0,2,        24,    0.0584,2
      79.0,2,   27.9800,2,   35.0170,2,     196.4,2,        41,    0.0584,2
      80.0,2,   27.9685,2,   35.0172,2,     195.9,2,        23,    0.0580,2
      81.0,2,   27.8837,2,   35.0259,2,     196.4,2,        19,    0.0556,2
      82.0,2,   27.8752,2,   35.0263,2,     195.4,2,        24,    0.0548,2
      83.0,2,   27.8676,2,   35.0270,2,     194.8,2,        44,    0.0544,2
      84.0,2,   27.8627,2,   35.0277,2,     194.0,2,        40,    0.0544,2
      85.0,2,   27.8547,2,   35.0297,2,     194.7,2,        21,    0.0532,2
      86.0,2,   27.8451,2,   35.0318,2,     194.7,2,        18,    0.0523,2
      87.0,2,   27.8329,2,   35.0331,2,     194.9,2,        19,    0.0515,2
      88.0,2,   27.8129,2,   35.0347,2,     194.9,2,        24,    0.0515,2
      89.0,2,   27.8166,2,   35.0354,2,     194.2,2,        45,    0.0511,2
      90.0,2,   27.8111,2,   35.0342,2,     193.9,2,        29,    0.0515,2
      91.0,2,   27.7334,2,   35.0364,2,     193.6,2,        21,    0.0499,2
      92.0,2,   27.7099,2,   35.0380,2,     192.4,2,        19,    0.0495,2
      93.0,2,   27.6205,2,   35.0270,2,     191.5,2,        18,    0.0495,2
      94.0,2,   27.5193,2,   35.0246,2,     190.6,2,        17,    0.0479,2
      95.0,2,   27.4793,2,   35.0280,2,     189.5,2,        20,    0.0459,2
      96.0,2,   27.4636,2,   35.0327,2,     188.7,2,        36,    0.0434,2
      97.0,2,   27.4479,2,   35.0374,2,     188.0,2,        36,    0.0451,2
      98.0,2,   27.4322,2,   35.0420,2,     187.3,2,        24,    0.0438,2
      99.0,2,   27.4112,2,   35.0421,2,     186.1,2,        19,    0.0410,2
     100.0,2,   27.3830,2,   35.0419,2,     185.6,2,        21,    0.0402,2
     101.0,2,   27.3529,2,   35.0414,2,     185.6,2,        28,    0.0410,2
     102.0,2,   27.3234,2,   35.0435,2,     185.3,2,        36,    0.0398,2
     103.0,2,   27.3140,2,   35.0456,2,     183.8,2,        34,    0.0406,2
     104.0,2,   27.2916,2,   35.0436,2,     183.6,2,        40,    0.0394,2
     105.0,2,   27.2803,2,   35.0433,2,     183.1,2,        53,    0.0394,2
     106.0,2,   27.1168,2,   35.0435,2,     182.5,2,        22,    0.0390,2
     107.0,2,   27.0745,2,   35.0477,2,     180.1,2,        18,    0.0382,2
     108.0,2,   27.0339,2,   35.0496,2,     176.2,2,        20,    0.0370,2
     109.0,2,   26.9278,2,   35.0512,2,     173.5,2,        38,    0.0370,2
     110.0,2,   26.8218,2,   35.0529,2,     171.3,2,        33,    0.0370,2
     111.0,2,   26.7157,2,   35.0545,2,     169.3,2,        19,    0.0370,2
     112.0,2,   26.6893,2,   35.0590,2,     170.6,2,        17,    0.0370,2
     113.0,2,   26.6725,2,   35.0579,2,     169.2,2,        22,    0.0370,2
     114.0,2,   26.6558,2,   35.0567,2,     167.6,2,        43,    0.0378,2
     115.0,2,   26.6390,2,   35.0556,2,     165.5,2,        27,    0.0370,2
     116.0,2,   26.4021,2,   35.0481,2,     164.9,2,        20,    0.0370,2
     117.0,2,   26.2491,2,   35.0482,2,     163.8,2,        19,    0.0366,2
     118.0,2,   26.1783,2,   35.0467,2,     161.4,2,        19,    0.0362,2
     119.0,2,   26.0434,2,   35.0361,2,     159.5,2,        20,    0.0354,2
     120.0,2,   25.9824,2,   35.0343,2,     158.0,2,        29,    0.0345,2
     121.0,2,   25.9214,2,   35.0324,2,     156.4,2,        61,    0.0354,2
     122.0,2,   25.8603,2,   35.0305,2,     154.5,2,        37,    0.0350,2
     123.0,2,   25.4514,2,   35.0075,2,     154.7,2,        32,    0.0337,2
     124.0,2,   25.3399,2,   35.0042,2,     148.1,2,        43,    0.0337,2
     125.0,2,   24.9111,2,   34.9843,2,     143.2,2,        30,    0.0341,2
     126.0,2,   24.7087,2,   34.9821,2,     141.9,2,        19,    0.0325,2
     127.0,2,   24.3485,2,   34.9649,2,     141.2,2,        17,    0.0305,2
     128.0,2,   24.0207,2,   34.9587,2,     141.4,2,        17,    0.0305,2
     129.0,2,   23.9120,2,   34.9576,2,     140.9,2,        36,    0.0297,2
     130.0,2,   23.8032,2,   34.9565,2,     139.9,2,        31,    0.0309,2
     131.0,2,   23.6945,2,   34.9552,2,     138.9,2,        20,    0.0281,2
     132.0,2,   23.6789,2,   34.9546,2,     136.4,2,        18,    0.0277,2
     133.0,2,   23.6604,2,   34.9541,2,     134.8,2,        18,    0.0269,2
     134.0,2,   23.6389,2,   34.9533,2,     134.4,2,        20,    0.0273,2
     135.0,2,   23.5250,2,   34.9479,2,     135.0,2,        28,    0.0269,2
     136.0,2,   23.4611,2,   34.9469,2,     134.9,2,        51,    0.0265,2
     137.0,2,   23.3971,2,   34.9459,2,     134.6,2,        54,    0.0269,2
     138.0,2,   23.3332,2,   34.9449,2,     134.1,2,        33,    0.0261,2
     139.0,2,   23.3266,2,   34.9449,2,     133.8,2,        30,    0.0265,2
     140.0,2,   23.3187,2,   34.9449,2,     133.2,2,        31,    0.0261,2
     141.0,2,   23.3138,2,   34.9451,2,     132.9,2,        28,    0.0261,2
     142.0,2,   23.2900,2,   34.9429,2,     132.0,2,        25,    0.0257,2
     143.0,2,   22.3862,2,   34.9001,2,     132.6,2,        25,    0.0261,2
     144.0,2,   21.2380,2,   34.8662,2,     131.7,2,        35,    0.0257,2
     145.0,2,   20.6469,2,   34.8438,2,     125.5,2,        43,    0.0253,2
     146.0,2,   20.3175,2,   34.8309,2,     121.7,2,        24,    0.0237,2
     147.0,2,   20.0312,2,   34.8187,2,     120.9,2,        18,    0.0241,2
     148.0,2,   19.4188,2,   34.7907,2,     120.7,2,        21,    0.0225,2
     149.0,2,   19.2271,2,   34.7852,2,     115.2,2,        43,    0.0217,2
     150.0,2,   17.7900,2,   34.7289,2,     115.1,2,        24,    0.0213,2
     151.0,2,   16.9065,2,   34.7016,2,     112.6,2,        21,    0.0209,2
     152.0,2,   16.3541,2,   34.6782,2,     107.1,2,        22,    0.0205,2
     153.0,2,   16.0338,2,   34.6741,2,     102.2,2,        23,    0.0196,2
     154.0,2,   15.9588,2,   34.6730,2,      99.4,2,        29,    0.0192,2
     155.0,2,   15.9189,2,   34.6769,2,      98.2,2,        46,    0.0192,2
     156.0,2,   15.8682,2,   34.6811,2,      99.0,2,        35,    0.0192,2
     157.0,2,   15.8255,2,   34.6833,2,     100.5,2,        24,    0.0188,2
     158.0,2,   15.7774,2,   34.6829,2,     101.0,2,        25,    0.0184,2
     159.0,2,   15.4763,2,   34.6759,2,     101.4,2,        38,    0.0184,2
     160.0,2,   14.8640,2,   34.6561,2,     101.4,2,        55,    0.0180,2
     161.0,2,   14.2797,2,   34.6513,2,     100.4,2,        30,    0.0180,2
     162.0,2,   14.2050,2,   34.6479,2,      99.8,2,        23,    0.0172,2
     163.0,2,   14.0562,2,   34.6437,2,     100.9,2,        25,    0.0176,2
     164.0,2,   13.8257,2,   34.6407,2,     102.4,2,        23,    0.0172,2
     165.0,2,   13.7025,2,   34.6419,2,     103.3,2,        20,    0.0168,2
     166.0,2,   13.6171,2,   34.6430,2,     103.8,2,        23,    0.0168,2
     167.0,2,   13.5317,2,   34.6440,2,     103.8,2,        39,    0.0164,2
     168.0,2,   13.4463,2,   34.6449,2,     103.8,2,        26,    0.0160,2
     169.0,2,   13.2616,2,   34.6417,2,     103.3,2,        19,    0.0160,2
     170.0,2,   13.2083,2,   34.6395,2,     102.7,2,        21,    0.0160,2
     171.0,2,   13.0410,2,   34.6384,2,     102.9,2,        30,    0.0156,2
     172.0,2,   12.8810,2,   34.6421,2,     103.4,2,        31,    0.0152,2
     173.0,2,   12.6471,2,   34.6446,2,     104.1,2,        26,    0.0148,2
     174.0,2,   12.4484,2,   34.6490,2,     104.6,2,        27,    0.0148,2
     175.0,2,   12.4309,2,   34.6530,2,     104.5,2,        41,    0.0148,2
     176.0,2,   12.2681,2,   34.6656,2,     104.9,2,        24,    0.0144,2
     177.0,2,   12.1444,2,   34.6661,2,     104.3,2,        16,    0.0144,2
     178.0,2,   12.0318,2,   34.6749,2,     104.0,2,        15,    0.0144,2
     179.0,2,   11.7934,2,   34.6864,2,     104.2,2,        16,    0.0136,2
     180.0,2,   11.7655,2,   34.6952,2,     102.9,2,        23,    0.0148,2
     181.0,2,   11.7375,2,   34.7040,2,     101.4,2,        47,    0.0152,2
     182.0,2,   11.7095,2,   34.7129,2,      99.2,2,        24,    0.0136,2
     183.0,2,   11.6626,2,   34.7273,2,      96.9,2,        20,    0.0144,2
     184.0,2,   11.6435,2,   34.7397,2,      92.3,2,        19,    0.0144,2
     185.0,2,   11.6065,2,   34.7547,2,      87.1,2,        21,    0.0144,2
     186.0,2,   11.5453,2,   34.7761,2,      82.4,2,        22,    0.0148,2
     187.0,2,   11.5327,2,   34.7792,2,      74.4,2,        25,    0.0148,2
     188.0,2,   11.5201,2,   34.7824,2,      68.6,2,        41,    0.0148,2
     189.0,2,   11.5075,2,   34.7855,2,      63.8,2,        37,    0.0148,2
     190.0,2,   11.4757,2,   34.7926,2,      67.5,2,        24,    0.0148,2
     191.0,2,   11.4521,2,   34.8019,2,      68.1,2,        22,    0.0148,2
     192.0,2,   11.4316,2,   34.8104,2,      65.7,2,        22,    0.0152,2
     193.0,2,   11.4318,2,   34.8130,2,      62.4,2,        25,    0.0156,2
     194.0,2,   11.4336,2,   34.8147,2,      57.9,2,        34,    0.0156,2
     195.0,2,   11.4307,2,   34.8153,2,      52.5,2,        67,    0.0160,2
     196.0,2,   11.4294,2,   34.8163,2,      50.7,2,        34,    0.0160,2
     197.0,2,   11.4289,2,   34.8164,2,      51.7,2,        22,    0.0164,2
     198.0,2,   11.4277,2,   34.8165,2,      52.6,2,        20,    0.0168,2
     199.0,2,   11.4278,2,   34.8166,2,      53.0,2,        19,    0.0164,2
     200.0,2,   11.4250,2,   34.8161,2,      53.3,2,        21,    0.0164,2
     201.0,2,   11.4169,2,   34.8153,2,      53.4,2,        25,    0.0168,2
     202.0,2,   11.4199,2,   34.8146,2,      53.6,2,        39,    0.0164,2
     203.0,2,   11.4118,2,   34.8134,2,      53.9,2,        36,    0.0160,2
     204.0,2,   11.3852,2,   34.8112,2,      54.4,2,        23,    0.0160,2
     205.0,2,   11.3791,2,   34.8108,2,      54.7,2,        20,    0.0160,2
     206.0,2,   11.3785,2,   34.8104,2,      54.9,2,        24,    0.0160,2
     207.0,2,   11.3778,2,   34.8101,2,      55.0,2,        30,    0.0160,2
     208.0,2,   11.3711,2,   34.8094,2,      55.1,2,        37,    0.0156,2
     209.0,2,   11.3683,2,   34.8091,2,      55.1,2,        34,    0.0156,2
     210.0,2,   11.3635,2,   34.8084,2,      55.1,2,        35,    0.0160,2
     211.0,2,   11.3588,2,   34.8078,2,      55.1,2,        25,    0.0152,2
     212.0,2,   11.3555,2,   34.8073,2,      55.1,2,        22,    0.0160,2
     213.0,2,   11.3506,2,   34.8068,2,      55.3,2,        23,    0.0160,2
     214.0,2,   11.3452,2,   34.8062,2,      55.4,2,        44,    0.0156,2
     215.0,2,   11.3414,2,   34.8056,2,      55.5,2,        45,    0.0152,2
     216.0,2,   11.3353,2,   34.8050,2,      55.6,2,        24,    0.0148,2
     217.0,2,   11.3314,2,   34.8046,2,      55.7,2,        20,    0.0152,2
     218.0,2,   11.3289,2,   34.8041,2,      55.8,2,        22,    0.0152,2
     219.0,2,   11.3239,2,   34.8036,2,      55.8,2,        26,    0.0160,2
     220.0,2,   11.3151,2,   34.8027,2,      56.1,2,        23,    0.0152,2
     221.0,2,   11.3019,2,   34.8016,2,      56.3,2,        23,    0.0148,2
     222.0,2,   11.2990,2,   34.8013,2,      56.4,2,        25,    0.0148,2
     223.0,2,   11.2950,2,   34.8009,2,      56.4,2,        27,    0.0148,2
     224.0,2,   11.2920,2,   34.8008,2,      56.5,2,        28,    0.0148,2
     225.0,2,   11.2911,2,   34.8005,2,      56.3,2,        32,    0.0148,2
     226.0,2,   11.2898,2,   34.8004,2,      56.1,2,        37,    0.0148,2
     227.0,2,   11.2881,2,   34.8003,2,      55.9,2,        30,    0.0140,2
     228.0,2,   11.2855,2,   34.8001,2,      55.7,2,        21,    0.0148,2
     229.0,2,   11.2759,2,   34.7994,2,      55.4,2,        18,    0.0148,2
     230.0,2,   11.2660,2,   34.7984,2,      55.0,2,        20,    0.0148,2
     231.0,2,   11.2552,2,   34.7975,2,      54.7,2,        23,    0.0148,2
     232.0,2,   11.2497,2,   34.7968,2,      54.5,2,        31,    0.0156,2
     233.0,2,   11.2436,2,   34.7961,2,      54.7,2,        32,    0.0152,2
     234.0,2,   11.2317,2,   34.7948,2,      55.2,2,        23,    0.0148,2
     235.0,2,   11.2288,2,   34.7942,2,      55.8,2,        18,    0.0144,2
     236.0,2,   11.2277,2,   34.7940,2,      56.2,2,        16,    0.0148,2
     237.0,2,   11.2276,2,   34.7939,2,      56.7,2,        18,    0.0148,2
     238.0,2,   11.2274,2,   34.7938,2,      57.0,2,        20,    0.0148,2
     239.0,2,   11.2266,2,   34.7937,2,      57.3,2,        27,    0.0148,2
     240.0,2,   11.2266,2,   34.7936,2,      57.5,2,        37,    0.0144,2
     241.0,2,   11.2263,2,   34.7936,2,      57.5,2,        32,    0.0140,2
     242.0,2,   11.2253,2,   34.7935,2,      57.4,2,        22,    0.0136,2
     243.0,2,   11.2240,2,   34.7931,2,      57.3,2,        20,    0.0140,2
     244.0,2,   11.2212,2,   34.7929,2,      57.4,2,        22,    0.0148,2
     245.0,2,   11.2166,2,   34.7925,2,      57.5,2,        30,    0.0148,2
     246.0,2,   11.2126,2,   34.7923,2,      57.8,2,        30,    0.0144,2
     247.0,2,   11.2056,2,   34.7922,2,      57.9,2,        22,    0.0136,2
     248.0,2,   11.1955,2,   34.7912,2,      57.9,2,        19,    0.0140,2
     249.0,2,   11.1893,2,   34.7910,2,      57.7,2,        20,    0.0136,2
     250.0,2,   11.1882,2,   34.7909,2,      57.5,2,        23,    0.0136,2
     251.0,2,   11.1833,2,   34.7907,2,      57.2,2,        28,    0.0140,2
     252.0,2,   11.1732,2,   34.7904,2,      56.8,2,        24,    0.0136,2
     253.0,2,   11.1651,2,   34.7902,2,      56.4,2,        20,    0.0136,2
     254.0,2,   11.1603,2,   34.7900,2,      55.8,2,        18,    0.0140,2
     255.0,2,   11.1543,2,   34.7898,2,      55.2,2,        18,    0.0140,2
     256.0,2,   11.1457,2,   34.7891,2,      54.6,2,        25,    0.0136,2
     257.0,2,   11.1392,2,   34.7888,2,      53.9,2,        38,    0.0140,2
     258.0,2,   11.1341,2,   34.7885,2,      53.4,2,        33,    0.0144,2
     259.0,2,   11.1168,2,   34.7872,2,      53.0,2,        24,    0.0136,2
     260.0,2,   11.0986,2,   34.7862,2,      52.8,2,        20,    0.0136,2
     261.0,2,   11.0816,2,   34.7855,2,      52.3,2,        21,    0.0136,2
     262.0,2,   11.0616,2,   34.7843,2,      51.6,2,        22,    0.0140,2
     263.0,2,   11.0466,2,   34.7835,2,      50.5,2,        23,    0.0136,2
     264.0,2,   11.0456,2,   34.7834,2,      49.4,2,        24,    0.0144,2
     265.0,2,   11.0453,2,   34.7834,2,      48.8,2,        23,    0.0140,2
     266.0,2,   11.0435,2,   34.7835,2,      48.7,2,        24,    0.0140,2
     267.0,2,   11.0397,2,   34.7832,2,      49.2,2,        26,    0.0136,2
     268.0,2,   11.0262,2,   34.7820,2,      49.6,2,        30, -999.0000,9
     269.0,2,   11.0035,2,   34.7802,2,      50.3,2,        29,    0.0152,2
     270.0,2,   10.9892,2,   34.7791,2,      51.2,2,        21,    0.0136,2
     271.0,2,   10.9849,2,   34.7786,2,      52.3,2,        18,    0.0136,2
     272.0,2,   10.9806,2,   34.7781,2,      53.3,2,        18,    0.0136,2
     273.0,2,   10.9708,2,   34.7771,2,      54.1,2,        21,    0.0136,2
     274.0,2,   10.9475,2,   34.7755,2,      54.7,2,        31,    0.0136,2
     275.0,2,   10.9349,2,   34.7750,2,      54.9,2,        33,    0.0136,2
     276.0,2,   10.9197,2,   34.7738,2,      54.0,2,        26,    0.0136,2
     277.0,2,   10.9010,2,   34.7725,2,      52.3,2,        26,    0.0136,2
     278.0,2,   10.8846,2,   34.7712,2,      50.1,2,        24,    0.0136,2
     279.0,2,   10.8778,2,   34.7707,2,      48.1,2,        22,    0.0140,2
     280.0,2,   10.8752,2,   34.7704,2,      47.5,2,        20,    0.0140,2
     281.0,2,   10.8734,2,   34.7704,2,      48.0,2,        19,    0.0148,2
     282.0,2,   10.8721,2,   34.7704,2,      48.9,2,        17,    0.0140,2
     283.0,2,   10.8702,2,   34.7702,2,      49.7,2,        17,    0.0140,2
     284.0,2,   10.8675,2,   34.7699,2,      50.2,2,        25,    0.0140,2
