CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_1121_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh11121.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 112
CASTNO = 1
DATE = 20150511
TIME = 1856
LATITUDE = 22.5003
LONGITUDE = -152.0005
DEPTH =  5339
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
      37.0,2,   24.4101,2,   34.8537,2,     208.2,2,        44,    0.0374,2
      38.0,2,   24.4092,2,   34.8550,2,     208.6,2,        37,    0.0386,2
      39.0,2,   24.4069,2,   34.8562,2,     208.4,2,        29,    0.0398,2
      40.0,2,   24.4059,2,   34.8567,2,     208.0,2,        53,    0.0398,2
      41.0,2,   24.4056,2,   34.8568,2,     207.7,2,        55,    0.0402,2
      42.0,2,   24.4056,2,   34.8569,2,     208.1,2,        40,    0.0410,2
      43.0,2,   24.4018,2,   34.8599,2,     208.2,2,        27,    0.0418,2
      44.0,2,   24.3984,2,   34.8619,2,     207.6,2,        33,    0.0406,2
      45.0,2,   24.3969,2,   34.8625,2,     207.5,2,        49,    0.0414,2
      46.0,2,   24.3953,2,   34.8650,2,     207.3,2,        49,    0.0422,2
      47.0,2,   24.3960,2,   34.8664,2,     207.6,2,        31,    0.0426,2
      48.0,2,   24.3970,2,   34.8685,2,     208.9,2,        33,    0.0414,2
      49.0,2,   24.3971,2,   34.8688,2,     208.4,2,        44,    0.0422,2
      50.0,2,   24.3973,2,   34.8732,2,     208.9,2,        36,    0.0402,2
      51.0,2,   24.4049,2,   34.9087,2,     208.3,2,        63,    0.0422,2
      52.0,2,   24.3868,2,   34.9341,2,     208.7,2,        29,    0.0410,2
      53.0,2,   24.3762,2,   34.9401,2,     209.4,2,        24,    0.0402,2
      54.0,2,   24.3723,2,   34.9424,2,     209.1,2,        40,    0.0386,2
      55.0,2,   24.3511,2,   34.9634,2,     208.8,2,        33,    0.0394,2
      56.0,2,   24.3343,2,   34.9735,2,     209.1,2,        36,    0.0402,2
      57.0,2,   24.3199,2,   34.9836,2,     209.2,2,        35,    0.0410,2
      58.0,2,   24.3047,2,   35.0002,2,     209.0,2,        20,    0.0402,2
      59.0,2,   24.3041,2,   35.0123,2,     209.6,2,        18,    0.0402,2
      60.0,2,   24.2641,2,   35.0582,2,     209.9,2,        35,    0.0422,2
      61.0,2,   24.2491,2,   35.0756,2,     210.7,2,        26,    0.0422,2
      62.0,2,   24.2018,2,   35.1213,2,     210.6,2,        16,    0.0422,2
      63.0,2,   24.0765,2,   35.1699,2,     210.5,2,        16,    0.0442,2
      64.0,2,   24.0146,2,   35.1874,2,     210.8,2,        29,    0.0446,2
      65.0,2,   23.9528,2,   35.2049,2,     211.2,2,        18,    0.0430,2
      66.0,2,   23.8910,2,   35.2225,2,     211.6,2,        16,    0.0434,2
      67.0,2,   23.8309,2,   35.2405,2,     211.5,2,        20,    0.0442,2
      68.0,2,   23.6763,2,   35.2624,2,     212.1,2,        38,    0.0438,2
      69.0,2,   23.5798,2,   35.2782,2,     212.9,2,        33,    0.0438,2
      70.0,2,   23.4961,2,   35.2954,2,     213.6,2,        23,    0.0430,2
      71.0,2,   23.4553,2,   35.3006,2,     213.4,2,        28,    0.0430,2
      72.0,2,   23.4145,2,   35.3058,2,     213.3,2,        39,    0.0426,2
      73.0,2,   23.3737,2,   35.3110,2,     213.3,2,        20,    0.0426,2
      74.0,2,   23.3117,2,   35.3215,2,     213.6,2,        18,    0.0434,2
      75.0,2,   23.2886,2,   35.3235,2,     214.0,2,        20,    0.0414,2
      76.0,2,   23.2571,2,   35.3253,2,     214.9,2,        29,    0.0414,2
      77.0,2,   23.2207,2,   35.3271,2,     215.3,2,        45,    0.0414,2
      78.0,2,   23.2018,2,   35.3280,2,     215.2,2,        37,    0.0406,2
      79.0,2,   23.1809,2,   35.3285,2,     214.9,2,        32,    0.0402,2
      80.0,2,   23.1678,2,   35.3277,2,     214.6,2,        31,    0.0406,2
      81.0,2,   23.1388,2,   35.3253,2,     214.7,2,        37,    0.0402,2
      82.0,2,   23.0915,2,   35.3251,2,     214.4,2,        41,    0.0398,2
      83.0,2,   23.0545,2,   35.3274,2,     214.6,2,        31,    0.0394,2
      84.0,2,   23.0314,2,   35.3284,2,     214.2,2,        24,    0.0394,2
      85.0,2,   22.9931,2,   35.3259,2,     214.7,2,        20,    0.0430,2
      86.0,2,   22.9573,2,   35.3251,2,     214.7,2,        23, -999.0000,9
      87.0,2,   22.9172,2,   35.3257,2,     214.2,2,        44,    0.0386,2
      88.0,2,   22.8653,2,   35.3232,2,     213.8,2,        25,    0.0382,2
      89.0,2,   22.8221,2,   35.3233,2,     213.8,2,        16,    0.0394,2
      90.0,2,   22.7764,2,   35.3221,2,     213.7,2,        15,    0.0390,2
      91.0,2,   22.7374,2,   35.3216,2,     212.7,2,        20,    0.0386,2
      92.0,2,   22.6986,2,   35.3210,2,     211.8,2,        39,    0.0382,2
      93.0,2,   22.6596,2,   35.3205,2,     211.0,2,        22,    0.0382,2
      94.0,2,   22.5863,2,   35.3218,2,     211.8,2,        19,    0.0382,2
      95.0,2,   22.4992,2,   35.3268,2,     211.9,2,        19,    0.0382,2
      96.0,2,   22.4676,2,   35.3283,2,     211.5,2,        26,    0.0390,2
      97.0,2,   22.4485,2,   35.3292,2,     211.0,2,        46,    0.0382,2
      98.0,2,   22.4356,2,   35.3302,2,     211.5,2,        30,    0.0386,2
      99.0,2,   22.4343,2,   35.3305,2,     211.8,2,        20,    0.0390,2
     100.0,2,   22.4336,2,   35.3306,2,     212.3,2,        21,    0.0382,2
     101.0,2,   22.4309,2,   35.3307,2,     212.7,2,        30,    0.0382,2
     102.0,2,   22.4285,2,   35.3310,2,     211.8,2,        43,    0.0386,2
     103.0,2,   22.4200,2,   35.3314,2,     211.4,2,        26,    0.0370,2
     104.0,2,   22.4192,2,   35.3315,2,     211.8,2,        20,    0.0378,2
     105.0,2,   22.4182,2,   35.3313,2,     211.9,2,        20,    0.0382,2
     106.0,2,   22.4134,2,   35.3305,2,     212.0,2,        22,    0.0382,2
     107.0,2,   22.3990,2,   35.3296,2,     212.3,2,        29,    0.0382,2
     108.0,2,   22.3926,2,   35.3294,2,     212.2,2,        36,    0.0382,2
     109.0,2,   22.3845,2,   35.3291,2,     211.5,2,        37,    0.0382,2
     110.0,2,   22.3711,2,   35.3283,2,     211.2,2,        27,    0.0382,2
     111.0,2,   22.3558,2,   35.3277,2,     211.9,2,        28,    0.0382,2
     112.0,2,   22.3395,2,   35.3272,2,     212.0,2,        55,    0.0382,2
     113.0,2,   22.3042,2,   35.3253,2,     211.9,2,        30,    0.0378,2
     114.0,2,   22.2653,2,   35.3238,2,     211.6,2,        20,    0.0374,2
     115.0,2,   22.2244,2,   35.3205,2,     211.2,2,        17,    0.0378,2
     116.0,2,   22.1685,2,   35.3194,2,     210.9,2,        22,    0.0390,2
     117.0,2,   22.1460,2,   35.3205,2,     210.5,2,        51,    0.0366,2
     118.0,2,   22.1326,2,   35.3217,2,     210.6,2,        32,    0.0370,2
     119.0,2,   22.1159,2,   35.3219,2,     210.4,2,        30,    0.0358,2
     120.0,2,   22.1106,2,   35.3225,2,     210.7,2,        25,    0.0362,2
     121.0,2,   22.1019,2,   35.3220,2,     210.6,2,        22,    0.0362,2
     122.0,2,   22.0835,2,   35.3200,2,     210.7,2,        18,    0.0362,2
     123.0,2,   22.0467,2,   35.3169,2,     211.2,2,        21,    0.0362,2
     124.0,2,   22.0423,2,   35.3183,2,     211.4,2,        42, -999.0000,9
     125.0,2,   22.0261,2,   35.3161,2,     211.9,2,        21,    0.0362,2
     126.0,2,   21.9908,2,   35.3199,2,     212.0,2,        15,    0.0362,2
     127.0,2,   21.9970,2,   35.3273,2,     212.0,2,        14,    0.0362,2
     128.0,2,   21.9717,2,   35.3274,2,     212.1,2,        16,    0.0354,2
     129.0,2,   21.9636,2,   35.3279,2,     211.6,2,        22,    0.0350,2
     130.0,2,   21.9609,2,   35.3278,2,     211.4,2,        41,    0.0345,2
     131.0,2,   21.9579,2,   35.3278,2,     212.0,2,        44,    0.0345,2
     132.0,2,   21.9470,2,   35.3269,2,     212.3,2,        40,    0.0350,2
     133.0,2,   21.9277,2,   35.3251,2,     212.1,2,        47,    0.0354,2
     134.0,2,   21.9056,2,   35.3211,2,     211.7,2,        24,    0.0354,2
     135.0,2,   21.8707,2,   35.3195,2,     211.1,2,        18,    0.0358,2
     136.0,2,   21.8665,2,   35.3223,2,     211.4,2,        16,    0.0362,2
     137.0,2,   21.8591,2,   35.3217,2,     211.9,2,        20,    0.0354,2
     138.0,2,   21.8457,2,   35.3194,2,     211.6,2,        38,    0.0350,2
     139.0,2,   21.8313,2,   35.3176,2,     211.2,2,        33,    0.0350,2
     140.0,2,   21.7975,2,   35.3110,2,     211.0,2,        22,    0.0350,2
     141.0,2,   21.7312,2,   35.2995,2,     210.6,2,        27,    0.0350,2
     142.0,2,   21.6731,2,   35.2944,2,     210.0,2,        34,    0.0345,2
     143.0,2,   21.6590,2,   35.2897,2,     208.9,2,        27,    0.0341,2
     144.0,2,   21.5595,2,   35.2679,2,     209.1,2,        24,    0.0345,2
     145.0,2,   21.4501,2,   35.2558,2,     209.1,2,        38,    0.0345,2
     146.0,2,   21.4211,2,   35.2501,2,     207.4,2,        31,    0.0345,2
     147.0,2,   21.4076,2,   35.2464,2,     207.2,2,        18,    0.0350,2
     148.0,2,   21.3834,2,   35.2393,2,     206.9,2,        18,    0.0341,2
     149.0,2,   21.2671,2,   35.2175,2,     207.0,2,        18,    0.0341,2
     150.0,2,   21.1681,2,   35.2072,2,     206.8,2,        23,    0.0333,2
     151.0,2,   21.1020,2,   35.1943,2,     205.9,2,        40,    0.0329,2
     152.0,2,   21.0718,2,   35.1900,2,     205.3,2,        61,    0.0329,2
     153.0,2,   20.9943,2,   35.1752,2,     204.8,2,        47,    0.0329,2
     154.0,2,   20.8604,2,   35.1554,2,     204.4,2,        32,    0.0329,2
     155.0,2,   20.8514,2,   35.1527,2,     204.0,2,        18,    0.0329,2
     156.0,2,   20.7974,2,   35.1397,2,     204.0,2,        14,    0.0321,2
     157.0,2,   20.7666,2,   35.1372,2,     204.1,2,        13,    0.0321,2
     158.0,2,   20.7444,2,   35.1340,2,     204.4,2,        12,    0.0341,2
     159.0,2,   20.7124,2,   35.1278,2,     204.6,2,        15,    0.0329,2
     160.0,2,   20.6532,2,   35.1157,2,     204.3,2,        32,    0.0321,2
     161.0,2,   20.5940,2,   35.1037,2,     203.8,2,        19,    0.0317,2
     162.0,2,   20.5348,2,   35.0915,2,     203.1,2,        17,    0.0317,2
     163.0,2,   20.3350,2,   35.0789,2,     203.3,2,        17,    0.0317,2
     164.0,2,   20.2707,2,   35.0718,2,     202.4,2,        21,    0.0305,2
     165.0,2,   20.2468,2,   35.0727,2,     200.9,2,        25,    0.0297,2
     166.0,2,   20.2431,2,   35.0731,2,     199.7,2,        29,    0.0297,2
     167.0,2,   20.2397,2,   35.0729,2,     199.5,2,        28,    0.0297,2
     168.0,2,   20.2130,2,   35.0673,2,     200.2,2,        41,    0.0297,2
     169.0,2,   20.1757,2,   35.0603,2,     200.0,2,        36,    0.0289,2
     170.0,2,   20.1375,2,   35.0538,2,     199.9,2,        19,    0.0289,2
     171.0,2,   20.1040,2,   35.0458,2,     200.1,2,        16,    0.0289,2
     172.0,2,   20.0145,2,   35.0286,2,     200.2,2,        16,    0.0289,2
     173.0,2,   19.9766,2,   35.0237,2,     199.7,2,        23,    0.0281,2
     174.0,2,   19.9386,2,   35.0189,2,     199.2,2,        42,    0.0277,2
     175.0,2,   19.9007,2,   35.0139,2,     198.7,2,        23,    0.0277,2
     176.0,2,   19.7532,2,   35.0010,2,     198.7,2,        22,    0.0277,2
     177.0,2,   19.7439,2,   35.0223,2,     197.8,2,        24,    0.0273,2
     178.0,2,   19.7487,2,   35.0425,2,     197.3,2,        25,    0.0265,2
     179.0,2,   19.6222,2,   35.0271,2,     197.1,2,        26,    0.0249,2
     180.0,2,   19.5462,2,   35.0208,2,     197.1,2,        30,    0.0245,2
     181.0,2,   19.4830,2,   35.0135,2,     196.7,2,        30,    0.0233,2
     182.0,2,   19.4585,2,   35.0108,2,     196.1,2,        28,    0.0233,2
     183.0,2,   19.4389,2,   35.0067,2,     195.5,2,        45,    0.0233,2
     184.0,2,   19.3941,2,   35.0002,2,     195.7,2,        49,    0.0233,2
     185.0,2,   19.3529,2,   34.9905,2,     195.4,2,        26,    0.0233,2
     186.0,2,   19.2365,2,   34.9718,2,     195.4,2,        20,    0.0225,2
     187.0,2,   19.1712,2,   34.9608,2,     194.7,2,        25,    0.0225,2
     188.0,2,   19.0855,2,   34.9465,2,     193.6,2,        41,    0.0217,2
     189.0,2,   18.9977,2,   34.9341,2,     193.1,2,        32,    0.0217,2
     190.0,2,   18.9740,2,   34.9307,2,     192.8,2,        22,    0.0209,2
     191.0,2,   18.9643,2,   34.9301,2,     193.0,2,        19,    0.0205,2
     192.0,2,   18.9603,2,   34.9301,2,     193.7,2,        21,    0.0205,2
     193.0,2,   18.9575,2,   34.9304,2,     194.3,2,        32,    0.0205,2
     194.0,2,   18.9452,2,   34.9297,2,     194.6,2,        57,    0.0205,2
     195.0,2,   18.8520,2,   34.9142,2,     194.6,2,        42,    0.0205,2
     196.0,2,   18.7607,2,   34.9002,2,     194.8,2,        26,    0.0205,2
     197.0,2,   18.7082,2,   34.8925,2,     194.4,2,        20,    0.0205,2
     198.0,2,   18.6652,2,   34.8866,2,     194.1,2,        18,    0.0205,2
     199.0,2,   18.6210,2,   34.8801,2,     194.1,2,        22,    0.0201,2
     200.0,2,   18.6102,2,   34.8804,2,     194.1,2,        36,    0.0196,2
     201.0,2,   18.5961,2,   34.8779,2,     194.5,2,        30,    0.0201,2
     202.0,2,   18.5529,2,   34.8727,2,     194.6,2,        17,    0.0192,2
     203.0,2,   18.5396,2,   34.8700,2,     194.3,2,        16,    0.0192,2
     204.0,2,   18.5106,2,   34.8628,2,     193.9,2,        17,    0.0192,2
     205.0,2,   18.4166,2,   34.8470,2,     194.0,2,        23,    0.0196,2
     206.0,2,   18.3091,2,   34.8345,2,     194.0,2,        39,    0.0196,2
     207.0,2,   18.2744,2,   34.8287,2,     193.5,2,        59,    0.0237,2
     208.0,2,   18.2546,2,   34.8260,2,     193.7,2,        39,    0.0184,2
     209.0,2,   18.2286,2,   34.8219,2,     194.2,2,        25,    0.0184,2
     210.0,2,   18.2132,2,   34.8208,2,     194.2,2,        18,    0.0184,2
     211.0,2,   18.1866,2,   34.8144,2,     193.8,2,        16,    0.0184,2
     212.0,2,   18.0933,2,   34.7940,2,     193.7,2,        15,    0.0184,2
     213.0,2,   17.9313,2,   34.7734,2,     193.9,2,        16,    0.0184,2
     214.0,2,   17.8168,2,   34.7603,2,     193.6,2,        33,    0.0180,2
     215.0,2,   17.6659,2,   34.7363,2,     191.7,2,        52,    0.0180,2
     216.0,2,   17.3857,2,   34.7024,2,     192.0,2,        23,    0.0168,2
     217.0,2,   17.3399,2,   34.6953,2,     191.5,2,        18,    0.0164,2
     218.0,2,   17.2912,2,   34.6837,2,     191.5,2,        16,    0.0164,2
     219.0,2,   17.2143,2,   34.6765,2,     191.8,2,        17,    0.0164,2
     220.0,2,   17.0909,2,   34.6537,2,     192.4,2,        20,    0.0164,2
     221.0,2,   16.9580,2,   34.6369,2,     192.7,2,        22,    0.0164,2
     222.0,2,   16.7770,2,   34.6131,2,     192.5,2,        25,    0.0160,2
     223.0,2,   16.6971,2,   34.6058,2,     191.8,2,        44,    0.0160,2
     224.0,2,   16.6619,2,   34.6010,2,     191.3,2,        31,    0.0152,2
     225.0,2,   16.6053,2,   34.5898,2,     191.6,2,        18,    0.0152,2
     226.0,2,   16.4124,2,   34.5534,2,     192.5,2,        15,    0.0156,2
     227.0,2,   16.2670,2,   34.5359,2,     192.9,2,        15,    0.0152,2
     228.0,2,   16.1303,2,   34.5215,2,     192.9,2,        20,    0.0152,2
     229.0,2,   15.9827,2,   34.5084,2,     193.3,2,        48,    0.0152,2
     230.0,2,   15.8831,2,   34.4958,2,     194.1,2,        31,    0.0156,2
     231.0,2,   15.7609,2,   34.4796,2,     194.5,2,        19,    0.0144,2
     232.0,2,   15.7239,2,   34.4729,2,     194.2,2,        16,    0.0144,2
     233.0,2,   15.6190,2,   34.4558,2,     194.4,2,        14,    0.0144,2
     234.0,2,   15.5430,2,   34.4484,2,     194.4,2,        14,    0.0144,2
     235.0,2,   15.4869,2,   34.4443,2,     193.9,2,        15,    0.0140,2
     236.0,2,   15.4416,2,   34.4395,2,     193.8,2,        19,    0.0148,2
     237.0,2,   15.3860,2,   34.4318,2,     193.6,2,        32,    0.0148,2
     238.0,2,   15.3675,2,   34.4297,2,     192.4,2,        33,    0.0140,2
     239.0,2,   15.2575,2,   34.4187,2,     192.8,2,        18,    0.0140,2
     240.0,2,   15.2047,2,   34.4059,2,     192.6,2,        15,    0.0140,2
     241.0,2,   15.0898,2,   34.3872,2,     192.7,2,        13,    0.0140,2
     242.0,2,   14.9591,2,   34.3771,2,     193.2,2,        16,    0.0140,2
     243.0,2,   14.9173,2,   34.3723,2,     192.9,2,        21,    0.0140,2
     244.0,2,   14.8545,2,   34.3638,2,     192.5,2,        30,    0.0140,2
     245.0,2,   14.7498,2,   34.3527,2,     192.5,2,        35,    0.0148,2
     246.0,2,   14.6748,2,   34.3463,2,     192.4,2,        31,    0.0140,2
     247.0,2,   14.6014,2,   34.3378,2,     192.3,2,        23,    0.0136,2
     248.0,2,   14.4959,2,   34.3220,2,     192.5,2,        19,    0.0144,2
     249.0,2,   14.3628,2,   34.3082,2,     193.1,2,        18,    0.0148,2
     250.0,2,   14.1538,2,   34.2823,2,     194.2,2,        19,    0.0140,2
     251.0,2,   13.9384,2,   34.2714,2,     195.6,2,        24,    0.0132,2
     252.0,2,   13.8550,2,   34.2694,2,     196.9,2,        35,    0.0132,2
     253.0,2,   13.7619,2,   34.2569,2,     199.2,2,        37,    0.0132,2
     254.0,2,   13.5102,2,   34.2290,2,     200.9,2,        26,    0.0132,2
     255.0,2,   13.3693,2,   34.2079,2,     200.2,2,        20,    0.0136,2
     256.0,2,   13.2008,2,   34.1867,2,     199.5,2,        17,    0.0132,2
     257.0,2,   13.1038,2,   34.1869,2,     199.0,2,        16,    0.0132,2
     258.0,2,   13.0832,2,   34.1888,2,     198.5,2,        17,    0.0132,2
     259.0,2,   13.0743,2,   34.1910,2,     198.7,2,        21,    0.0132,2
     260.0,2,   13.0814,2,   34.1962,2,     199.4,2,        39,    0.0124,2
     261.0,2,   13.0804,2,   34.2015,2,     199.9,2,        45,    0.0128,2
     262.0,2,   13.0555,2,   34.2029,2,     200.1,2,        20,    0.0132,2
     263.0,2,   12.9922,2,   34.1932,2,     200.5,2,        15,    0.0132,2
     264.0,2,   12.9288,2,   34.1837,2,     200.7,2,        13,    0.0132,2
     265.0,2,   12.8655,2,   34.1739,2,     200.8,2,        13,    0.0132,2
     266.0,2,   12.8076,2,   34.1641,2,     200.8,2,        16,    0.0132,2
     267.0,2,   12.7174,2,   34.1601,2,     200.4,2,        39,    0.0120,2
     268.0,2,   12.7197,2,   34.1626,2,     199.0,2,        36,    0.0120,2
     269.0,2,   12.5853,2,   34.1490,2,     199.4,2,        25,    0.0120,2
     270.0,2,   12.4346,2,   34.1366,2,     199.8,2,        18,    0.0120,2
     271.0,2,   12.3393,2,   34.1292,2,     199.4,2,        16,    0.0128,2
     272.0,2,   12.2874,2,   34.1172,2,     198.5,2,        15,    0.0148,2
     273.0,2,   12.2362,2,   34.1084,2,     197.9,2,        15,    0.0132,2
     274.0,2,   12.1980,2,   34.1066,2,     197.4,2,        17,    0.0132,2
     275.0,2,   12.1761,2,   34.1060,2,     196.8,2,        36,    0.0124,2
     276.0,2,   12.1437,2,   34.1033,2,     195.3,2,        29,    0.0124,2
     277.0,2,   11.9099,2,   34.0878,2,     196.0,2,        17,    0.0120,2
     278.0,2,   11.8760,2,   34.0894,2,     196.3,2,        16,    0.0120,2
     279.0,2,   11.7927,2,   34.0850,2,     196.7,2,        17,    0.0120,2
     280.0,2,   11.6993,2,   34.0824,2,     197.1,2,        28,    0.0120,2
     281.0,2,   11.6638,2,   34.0828,2,     197.2,2,        34,    0.0120,2
     282.0,2,   11.6359,2,   34.0827,2,     197.5,2,        22,    0.0120,2
