CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0711_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10711.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 71
CASTNO = 1
DATE = 20150429
TIME = 1210
LATITUDE = 3.3298
LONGITUDE = -151.0002
DEPTH =  4885
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
      55.0,2,   28.6001,2,   35.0634,2,     200.8,2,        20,    0.0694,2
      56.0,2,   28.5977,2,   35.0626,2,     200.7,2,        33,    0.0706,2
      57.0,2,   28.5878,2,   35.0597,2,     200.8,2,        36,    0.0698,2
      58.0,2,   28.5808,2,   35.0577,2,     200.7,2,        42,    0.0682,2
      59.0,2,   28.5776,2,   35.0568,2,     200.5,2,        36,    0.0666,2
      60.0,2,   28.5719,2,   35.0546,2,     200.6,2,        20,    0.0670,2
      61.0,2,   28.5610,2,   35.0517,2,     200.9,2,        17,    0.0657,2
      62.0,2,   28.5477,2,   35.0481,2,     201.2,2,        18,    0.0653,2
      63.0,2,   28.5330,2,   35.0445,2,     201.0,2,        20,    0.0645,2
      64.0,2,   28.5256,2,   35.0414,2,     200.4,2,        40,    0.0645,2
      65.0,2,   28.4882,2,   35.0326,2,     200.8,2,        20,    0.0641,2
      66.0,2,   28.4452,2,   35.0236,2,     200.5,2,        14,    0.0637,2
      67.0,2,   28.3825,2,   35.0148,2,     200.6,2,        13,    0.0633,2
      68.0,2,   28.3032,2,   35.0049,2,     200.4,2,        14,    0.0629,2
      69.0,2,   28.2588,2,   35.0054,2,     200.2,2,        17,    0.0621,2
      70.0,2,   28.2143,2,   35.0059,2,     199.8,2,        33,    0.0617,2
      71.0,2,   28.1699,2,   35.0064,2,     199.2,2,        18,    0.0605,2
      72.0,2,   28.1255,2,   35.0069,2,     198.4,2,        15,    0.0605,2
      73.0,2,   28.1077,2,   35.0101,2,     197.5,2,        14,    0.0600,2
      74.0,2,   28.0723,2,   35.0144,2,     195.4,2,        17,    0.0588,2
      75.0,2,   28.0346,2,   35.0175,2,     193.3,2,        27,    0.0576,2
      76.0,2,   27.9985,2,   35.0166,2,     193.6,2,        41,    0.0572,2
      77.0,2,   27.9623,2,   35.0158,2,     194.0,2,        53,    0.0576,2
      78.0,2,   27.9261,2,   35.0149,2,     194.0,2,        32,    0.0568,2
      79.0,2,   27.8846,2,   35.0203,2,     193.3,2,        21,    0.0556,2
      80.0,2,   27.8289,2,   35.0179,2,     192.5,2,        21,    0.0544,2
      81.0,2,   27.7916,2,   35.0177,2,     191.8,2,        23,    0.0532,2
      82.0,2,   27.7651,2,   35.0182,2,     190.6,2,        32,    0.0511,2
      83.0,2,   27.7321,2,   35.0212,2,     190.1,2,        39,    0.0511,2
      84.0,2,   27.7272,2,   35.0275,2,     190.6,2,        32,    0.0548,2
      85.0,2,   27.7318,2,   35.0379,2,     190.9,2,        45,    0.0511,2
      86.0,2,   27.7045,2,   35.0449,2,     191.6,2,        36,    0.0507,2
      87.0,2,   27.6511,2,   35.0424,2,     191.6,2,        22,    0.0483,2
      88.0,2,   27.6242,2,   35.0411,2,     190.5,2,        26,    0.0471,2
      89.0,2,   27.6111,2,   35.0390,2,     189.5,2,        46,    0.0475,2
      90.0,2,   27.5949,2,   35.0364,2,     188.7,2,        32,    0.0471,2
      91.0,2,   27.5569,2,   35.0326,2,     188.7,2,        28,    0.0451,2
      92.0,2,   27.5040,2,   35.0270,2,     188.2,2,        45,    0.0455,2
      93.0,2,   27.4659,2,   35.0236,2,     187.3,2,        31,    0.0442,2
      94.0,2,   27.4484,2,   35.0221,2,     186.7,2,        25,    0.0426,2
      95.0,2,   27.4372,2,   35.0213,2,     186.4,2,        22,    0.0414,2
      96.0,2,   27.4318,2,   35.0231,2,     186.6,2,        22,    0.0398,2
      97.0,2,   27.4284,2,   35.0235,2,     187.4,2,        39,    0.0402,2
      98.0,2,   27.4251,2,   35.0241,2,     187.2,2,        52,    0.0398,2
      99.0,2,   27.4072,2,   35.0268,2,     187.1,2,        32,    0.0398,2
     100.0,2,   27.3883,2,   35.0266,2,     186.6,2,        41,    0.0390,2
     101.0,2,   27.3728,2,   35.0268,2,     186.3,2,        33,    0.0390,2
     102.0,2,   27.3622,2,   35.0260,2,     186.4,2,        23,    0.0378,2
     103.0,2,   27.3578,2,   35.0260,2,     185.9,2,        23,    0.0374,2
     104.0,2,   27.3553,2,   35.0260,2,     186.0,2,        35,    0.0374,2
     105.0,2,   27.3529,2,   35.0263,2,     186.2,2,        42,    0.0374,2
     106.0,2,   27.3505,2,   35.0273,2,     186.0,2,        31,    0.0374,2
     107.0,2,   27.3497,2,   35.0285,2,     185.5,2,        33,    0.0366,2
     108.0,2,   27.3462,2,   35.0330,2,     184.4,2,        40,    0.0370,2
     109.0,2,   27.3166,2,   35.0381,2,     183.9,2,        29,    0.0374,2
     110.0,2,   27.3008,2,   35.0406,2,     182.7,2,        26,    0.0422,2
     111.0,2,   27.2893,2,   35.0444,2,     181.2,2,        24,    0.0366,2
     112.0,2,   27.2776,2,   35.0479,2,     180.1,2,        25,    0.0362,2
     113.0,2,   27.2173,2,   35.0531,2,     178.2,2,        48,    0.0366,2
     114.0,2,   27.1845,2,   35.0521,2,     174.0,2,        39,    0.0362,2
     115.0,2,   27.1055,2,   35.0510,2,     174.2,2,        23,    0.0374,2
     116.0,2,   27.0496,2,   35.0510,2,     172.7,2,        19,    0.0378,2
     117.0,2,   27.0214,2,   35.0520,2,     171.1,2,        24,    0.0354,2
     118.0,2,   26.9995,2,   35.0520,2,     169.9,2,        37,    0.0358,2
     119.0,2,   26.9625,2,   35.0522,2,     169.5,2,        43,    0.0345,2
     120.0,2,   26.9242,2,   35.0517,2,     169.2,2,        27,    0.0341,2
     121.0,2,   26.8933,2,   35.0505,2,     169.0,2,        22,    0.0341,2
     122.0,2,   26.8557,2,   35.0511,2,     168.7,2,        30,    0.0333,2
     123.0,2,   26.8323,2,   35.0503,2,     167.4,2,        41,    0.0337,2
     124.0,2,   26.7703,2,   35.0500,2,     166.1,2,        33,    0.0333,2
     125.0,2,   26.6954,2,   35.0495,2,     165.2,2,        25,    0.0345,2
     126.0,2,   26.6440,2,   35.0494,2,     163.2,2,        40,    0.0337,2
     127.0,2,   26.5598,2,   35.0459,2,     161.3,2,        39,    0.0333,2
     128.0,2,   26.4333,2,   35.0398,2,     160.4,2,        26,    0.0333,2
     129.0,2,   26.1790,2,   35.0307,2,     158.0,2,        26,    0.0333,2
     130.0,2,   26.0758,2,   35.0271,2,     154.3,2,        25,    0.0333,2
     131.0,2,   25.8569,2,   35.0085,2,     151.0,2,        26,    0.0333,2
     132.0,2,   25.5759,2,   35.0006,2,     149.0,2,        26,    0.0333,2
     133.0,2,   25.3438,2,   34.9965,2,     146.9,2,        26,    0.0329,2
     134.0,2,   25.1481,2,   34.9958,2,     145.6,2,        29,    0.0321,2
     135.0,2,   25.0217,2,   34.9945,2,     144.2,2,        40,    0.0321,2
     136.0,2,   24.9676,2,   34.9967,2,     142.5,2,        46,    0.0313,2
     137.0,2,   24.8116,2,   34.9841,2,     143.0,2,        25,    0.0293,2
     138.0,2,   24.3564,2,   34.9609,2,     143.7,2,        21,    0.0293,2
     139.0,2,   24.0275,2,   34.9558,2,     142.3,2,        24,    0.0289,2
     140.0,2,   23.8863,2,   34.9548,2,     138.6,2,        30,    0.0285,2
     141.0,2,   23.7991,2,   34.9515,2,     135.9,2,        44,    0.0277,2
     142.0,2,   23.6293,2,   34.9435,2,     135.0,2,        39,    0.0277,2
     143.0,2,   23.2075,2,   34.9227,2,     135.7,2,        21,    0.0265,2
     144.0,2,   22.9443,2,   34.9174,2,     135.7,2,        19,    0.0261,2
     145.0,2,   22.5535,2,   34.8982,2,     135.3,2,        17,    0.0253,2
     146.0,2,   21.9766,2,   34.8601,2,     135.3,2,        27,    0.0249,2
     147.0,2,   21.3997,2,   34.8198,2,     133.9,2,        27,    0.0249,2
     148.0,2,   20.8228,2,   34.7769,2,     131.2,2,        16,    0.0249,2
     149.0,2,   19.6493,2,   34.7853,2,     127.5,2,        15,    0.0241,2
     150.0,2,   19.2539,2,   34.7630,2,     120.9,2,        14,    0.0237,2
     151.0,2,   18.7916,2,   34.7499,2,     116.1,2,        14,    0.0233,2
     152.0,2,   18.5672,2,   34.7403,2,     113.8,2,        19,    0.0221,2
     153.0,2,   18.3004,2,   34.7398,2,     112.8,2,        41,    0.0217,2
     154.0,2,   18.0638,2,   34.7510,2,     115.5,2,        47,    0.0217,2
     155.0,2,   17.8270,2,   34.7622,2,     116.7,2,        35,    0.0217,2
     156.0,2,   17.5904,2,   34.7730,2,     116.4,2,        19,    0.0209,2
     157.0,2,   17.4438,2,   34.7595,2,     112.6,2,        18,    0.0209,2
     158.0,2,   17.2744,2,   34.7502,2,     110.3,2,        21,    0.0209,2
     159.0,2,   17.0989,2,   34.7420,2,     108.7,2,        41,    0.0205,2
     160.0,2,   16.9987,2,   34.7337,2,     107.0,2,        42,    0.0205,2
     161.0,2,   16.9094,2,   34.7271,2,     107.5,2,        27,    0.0209,2
     162.0,2,   16.8320,2,   34.7229,2,     108.1,2,        25,    0.0196,2
     163.0,2,   16.7431,2,   34.7176,2,     108.4,2,        27,    0.0196,2
     164.0,2,   16.5328,2,   34.7097,2,     108.4,2,        25,    0.0192,2
     165.0,2,   16.1525,2,   34.6919,2,     108.1,2,        29,    0.0188,2
     166.0,2,   16.0848,2,   34.6829,2,     103.6,2,        44,    0.0188,2
     167.0,2,   15.5244,2,   34.6738,2,     102.7,2,        20,    0.0188,2
     168.0,2,   15.3096,2,   34.6676,2,     102.3,2,        15,    0.0172,2
     169.0,2,   15.1752,2,   34.6634,2,     100.9,2,        16,    0.0180,2
     170.0,2,   15.0870,2,   34.6628,2,      99.0,2,        18,    0.0172,2
     171.0,2,   15.0310,2,   34.6623,2,      97.2,2,        36,    0.0172,2
     172.0,2,   15.0243,2,   34.6625,2,      95.5,2,        74,    0.0172,2
     173.0,2,   14.9532,2,   34.6644,2,      95.8,2,        38,    0.0172,2
     174.0,2,   14.8479,2,   34.6583,2,      96.7,2,        20,    0.0168,2
     175.0,2,   14.5574,2,   34.6430,2,      98.0,2,        17,    0.0172,2
     176.0,2,   14.0116,2,   34.6230,2,      99.7,2,        18,    0.0172,2
     177.0,2,   13.5713,2,   34.6269,2,     101.1,2,        23,    0.0168,2
     178.0,2,   13.4057,2,   34.6300,2,     102.9,2,        45,    0.0164,2
     179.0,2,   13.3441,2,   34.6329,2,     105.4,2,        57,    0.0160,2
     180.0,2,   13.3037,2,   34.6374,2,     106.1,2,        42,    0.0156,2
     181.0,2,   13.2411,2,   34.6385,2,     106.0,2,        27,    0.0172,2
     182.0,2,   13.0377,2,   34.6422,2,     105.9,2,        24,    0.0160,2
     183.0,2,   12.8852,2,   34.6418,2,     105.6,2,        24,    0.0152,2
     184.0,2,   12.6854,2,   34.6409,2,     105.3,2,        26,    0.0148,2
     185.0,2,   12.5880,2,   34.6371,2,     104.8,2,        29,    0.0148,2
     186.0,2,   12.4969,2,   34.6337,2,     103.6,2,        43,    0.0148,2
     187.0,2,   12.3159,2,   34.6301,2,     101.6,2,        38,    0.0148,2
     188.0,2,   12.0278,2,   34.6434,2,     100.8,2,        24,    0.0144,2
     189.0,2,   11.8533,2,   34.6657,2,     100.8,2,        25,    0.0148,2
     190.0,2,   11.8372,2,   34.6707,2,     101.7,2,        46,    0.0148,2
     191.0,2,   11.8051,2,   34.6807,2,     104.0,2,        45,    0.0140,2
     192.0,2,   11.7349,2,   34.6972,2,     105.0,2,        26,    0.0140,2
     193.0,2,   11.6717,2,   34.7032,2,     104.8,2,        26,    0.0144,2
     194.0,2,   11.6441,2,   34.7054,2,     103.0,2,        30,    0.0144,2
     195.0,2,   11.6272,2,   34.7058,2,     100.8,2,        31,    0.0148,2
     196.0,2,   11.5920,2,   34.7058,2,      99.8,2,        24,    0.0136,2
     197.0,2,   11.5360,2,   34.7020,2,      99.4,2,        24,    0.0132,2
     198.0,2,   11.4540,2,   34.7137,2,      99.0,2,        35,    0.0136,2
     199.0,2,   11.4756,2,   34.7203,2,      94.7,2,        43,    0.0136,2
     200.0,2,   11.4317,2,   34.7316,2,      93.3,2,        25,    0.0136,2
     201.0,2,   11.3912,2,   34.7347,2,      92.2,2,        21,    0.0148,2
     202.0,2,   11.3720,2,   34.7405,2,      90.1,2,        21,    0.0152,2
     203.0,2,   11.3882,2,   34.7507,2,      87.3,2,        23,    0.0152,2
     204.0,2,   11.4171,2,   34.7668,2,      84.2,2,        25,    0.0152,2
     205.0,2,   11.4092,2,   34.7747,2,      81.0,2,        26,    0.0152,2
     206.0,2,   11.4077,2,   34.7796,2,      74.5,2,        55,    0.0148,2
     207.0,2,   11.4134,2,   34.7821,2,      67.8,2,        30,    0.0152,2
     208.0,2,   11.4079,2,   34.7827,2,      66.9,2,        21,    0.0152,2
     209.0,2,   11.4083,2,   34.7857,2,      66.9,2,        24,    0.0152,2
     210.0,2,   11.4081,2,   34.7899,2,      66.4,2,        49,    0.0148,2
     211.0,2,   11.4037,2,   34.7950,2,      64.7,2,        29,    0.0152,2
     212.0,2,   11.4009,2,   34.7972,2,      63.4,2,        21,    0.0152,2
     213.0,2,   11.3990,2,   34.7979,2,      62.4,2,        19,    0.0152,2
     214.0,2,   11.3968,2,   34.7988,2,      61.3,2,        21,    0.0148,2
     215.0,2,   11.3941,2,   34.7991,2,      60.1,2,        29,    0.0152,2
     216.0,2,   11.3785,2,   34.8012,2,      58.8,2,        37,    0.0152,2
     217.0,2,   11.3687,2,   34.8030,2,      57.7,2,        28,    0.0148,2
     218.0,2,   11.3622,2,   34.8044,2,      56.5,2,        21,    0.0152,2
     219.0,2,   11.3525,2,   34.8063,2,      55.5,2,        17,    0.0156,2
     220.0,2,   11.3428,2,   34.8065,2,      54.7,2,        17,    0.0152,2
     221.0,2,   11.3398,2,   34.8062,2,      54.1,2,        20,    0.0156,2
     222.0,2,   11.3359,2,   34.8055,2,      53.3,2,        30,    0.0156,2
     223.0,2,   11.3255,2,   34.8045,2,      52.5,2,        41,    0.0160,2
     224.0,2,   11.3117,2,   34.8033,2,      52.9,2,        27,    0.0156,2
     225.0,2,   11.3005,2,   34.8021,2,      54.0,2,        20,    0.0156,2
     226.0,2,   11.2913,2,   34.8013,2,      55.0,2,        20,    0.0156,2
     227.0,2,   11.2878,2,   34.8008,2,      55.7,2,        26,    0.0156,2
     228.0,2,   11.2849,2,   34.8006,2,      56.1,2,        27,    0.0156,2
     229.0,2,   11.2824,2,   34.8003,2,      56.4,2,        20,    0.0156,2
     230.0,2,   11.2804,2,   34.8001,2,      56.3,2,        19,    0.0156,2
     231.0,2,   11.2765,2,   34.7998,2,      56.2,2,        23,    0.0156,2
     232.0,2,   11.2732,2,   34.7997,2,      56.0,2,        30,    0.0152,2
     233.0,2,   11.2708,2,   34.7993,2,      55.8,2,        33,    0.0152,2
     234.0,2,   11.2688,2,   34.7993,2,      55.5,2,        31,    0.0156,2
     235.0,2,   11.2672,2,   34.7991,2,      55.5,2,        25,    0.0156,2
     236.0,2,   11.2648,2,   34.7988,2,      55.6,2,        23,    0.0152,2
     237.0,2,   11.2611,2,   34.7985,2,      55.7,2,        20,    0.0156,2
     238.0,2,   11.2557,2,   34.7976,2,      55.9,2,        17,    0.0152,2
     239.0,2,   11.2434,2,   34.7962,2,      56.2,2,        16,    0.0152,2
     240.0,2,   11.2239,2,   34.7943,2,      56.5,2,        16,    0.0152,2
     241.0,2,   11.2112,2,   34.7935,2,      56.8,2,        19,    0.0152,2
     242.0,2,   11.2047,2,   34.7931,2,      57.1,2,        33,    0.0152,2
     243.0,2,   11.2025,2,   34.7928,2,      57.4,2,        39,    0.0156,2
     244.0,2,   11.1964,2,   34.7921,2,      57.4,2,        24,    0.0152,2
     245.0,2,   11.1857,2,   34.7911,2,      57.3,2,        24,    0.0152,2
     246.0,2,   11.1777,2,   34.7904,2,      57.3,2,        31,    0.0152,2
     247.0,2,   11.1705,2,   34.7897,2,      57.6,2,        26,    0.0152,2
     248.0,2,   11.1643,2,   34.7891,2,      58.0,2,        20,    0.0152,2
     249.0,2,   11.1607,2,   34.7889,2,      58.3,2,        19,    0.0152,2
     250.0,2,   11.1561,2,   34.7882,2,      58.6,2,        22,    0.0152,2
     251.0,2,   11.1544,2,   34.7882,2,      58.8,2,        32,    0.0148,2
     252.0,2,   11.1533,2,   34.7880,2,      58.9,2,        30,    0.0148,2
     253.0,2,   11.1517,2,   34.7880,2,      58.9,2,        25,    0.0152,2
     254.0,2,   11.1478,2,   34.7876,2,      58.9,2,        21,    0.0152,2
     255.0,2,   11.1448,2,   34.7874,2,      58.8,2,        19,    0.0152,2
     256.0,2,   11.1423,2,   34.7873,2,      58.7,2,        19,    0.0156,2
     257.0,2,   11.1391,2,   34.7871,2,      58.7,2,        19,    0.0148,2
     258.0,2,   11.1365,2,   34.7869,2,      58.8,2,        21,    0.0152,2
     259.0,2,   11.1331,2,   34.7866,2,      58.8,2,        24,    0.0152,2
     260.0,2,   11.1257,2,   34.7863,2,      58.7,2,        34,    0.0152,2
     261.0,2,   11.1119,2,   34.7856,2,      58.5,2,        32,    0.0148,2
     262.0,2,   11.0998,2,   34.7852,2,      58.2,2,        24,    0.0152,2
     263.0,2,   11.0950,2,   34.7853,2,      57.8,2,        26,    0.0148,2
     264.0,2,   11.0907,2,   34.7850,2,      57.2,2,        33,    0.0152,2
     265.0,2,   11.0807,2,   34.7846,2,      56.4,2,        29,    0.0144,2
     266.0,2,   11.0673,2,   34.7837,2,      55.7,2,        20,    0.0136,2
     267.0,2,   11.0536,2,   34.7831,2,      55.0,2,        16,    0.0148,2
     268.0,2,   11.0457,2,   34.7831,2,      54.2,2,        15,    0.0152,2
     269.0,2,   11.0364,2,   34.7823,2,      53.2,2,        13,    0.0148,2
     270.0,2,   11.0249,2,   34.7820,2,      52.3,2,        17,    0.0148,2
     271.0,2,   11.0138,2,   34.7814,2,      50.8,2,        36,    0.0148,2
     272.0,2,   11.0026,2,   34.7809,2,      49.6,2,        28,    0.0144,2
     273.0,2,   10.9913,2,   34.7805,2,      48.4,2,        17,    0.0140,2
     274.0,2,   10.9869,2,   34.7804,2,      49.3,2,        14,    0.0144,2
     275.0,2,   10.9770,2,   34.7792,2,      49.6,2,        14,    0.0152,2
     276.0,2,   10.9670,2,   34.7783,2,      49.6,2,        13,    0.0148,2
     277.0,2,   10.9555,2,   34.7769,2,      49.4,2,        15,    0.0152,2
     278.0,2,   10.9436,2,   34.7756,2,      50.1,2,        24,    0.0152,2
     279.0,2,   10.9317,2,   34.7744,2,      51.5,2,        38,    0.0152,2
     280.0,2,   10.9198,2,   34.7732,2,      54.2,2,        20,    0.0144,2
     281.0,2,   10.9010,2,   34.7708,2,      57.2,2,        14,    0.0148,2
     282.0,2,   10.8685,2,   34.7665,2,      60.6,2,        13,    0.0148,2
     283.0,2,   10.8556,2,   34.7657,2,      65.6,2,        11,    0.0140,2
     284.0,2,   10.8427,2,   34.7650,2,      68.9,2,        13,    0.0136,2
