CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0751_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10751.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 75
CASTNO = 1
DATE = 20150430
TIME = 1411
LATITUDE = 4.6703
LONGITUDE = -151.0002
DEPTH =  5094
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
      40.0,2,   28.9854,2,   34.9240,2,     198.1,2,        40,    0.0653,2
      41.0,2,   28.9862,2,   34.9247,2,     198.2,2,        23,    0.0657,2
      42.0,2,   28.9867,2,   34.9275,2,     198.4,2,        22,    0.0649,2
      43.0,2,   28.9841,2,   34.9308,2,     198.7,2,        27,    0.0649,2
      44.0,2,   28.9835,2,   34.9309,2,     198.2,2,        31,    0.0641,2
      45.0,2,   28.9653,2,   34.9334,2,     198.6,2,        47,    0.0633,2
      46.0,2,   28.9503,2,   34.9367,2,     198.1,2,        48,    0.0637,2
      47.0,2,   28.9460,2,   34.9379,2,     198.9,2,        28,    0.0645,2
      48.0,2,   28.9384,2,   34.9403,2,     198.9,2,        24,    0.0645,2
      49.0,2,   28.9315,2,   34.9420,2,     198.8,2,        24,    0.0617,2
      50.0,2,   28.8916,2,   34.9500,2,     198.6,2,        35,    0.0629,2
      51.0,2,   28.8457,2,   34.9596,2,     198.2,2,        29,    0.0617,2
      52.0,2,   28.7930,2,   34.9691,2,     198.0,2,        40,    0.0609,2
      53.0,2,   28.7359,2,   34.9756,2,     197.8,2,        39,    0.0584,2
      54.0,2,   28.6945,2,   34.9806,2,     197.5,2,        23,    0.0580,2
      55.0,2,   28.6876,2,   34.9818,2,     197.6,2,        28,    0.0596,2
      56.0,2,   28.6837,2,   34.9827,2,     197.3,2,        43,    0.0584,2
      57.0,2,   28.6764,2,   34.9843,2,     196.8,2,        26,    0.0556,2
      58.0,2,   28.6466,2,   34.9855,2,     197.0,2,        29,    0.0552,2
      59.0,2,   28.6155,2,   34.9871,2,     196.9,2,        48,    0.0548,2
      60.0,2,   28.5709,2,   34.9891,2,     197.1,2,        23,    0.0540,2
      61.0,2,   28.5513,2,   34.9909,2,     197.0,2,        18,    0.0540,2
      62.0,2,   28.5215,2,   34.9946,2,     196.7,2,        15,    0.0532,2
      63.0,2,   28.4604,2,   35.0078,2,     196.0,2,        20,    0.0527,2
      64.0,2,   28.4355,2,   35.0124,2,     194.2,2,        26,    0.0519,2
      65.0,2,   28.4158,2,   35.0170,2,     192.6,2,        17,    0.0503,2
      66.0,2,   28.3575,2,   35.0202,2,     191.7,2,        14,    0.0503,2
      67.0,2,   28.3086,2,   35.0234,2,     190.7,2,        17,    0.0499,2
      68.0,2,   28.2674,2,   35.0268,2,     189.4,2,        25,    0.0491,2
      69.0,2,   28.2461,2,   35.0287,2,     186.0,2,        47,    0.0483,2
      70.0,2,   28.2198,2,   35.0298,2,     185.1,2,        30,    0.0580,2
      71.0,2,   28.1836,2,   35.0319,2,     185.6,2,        33,    0.0483,2
      72.0,2,   28.1602,2,   35.0333,2,     185.7,2,        32,    0.0515,2
      73.0,2,   28.1403,2,   35.0341,2,     185.5,2,        23,    0.0471,2
      74.0,2,   28.1128,2,   35.0331,2,     185.2,2,        21,    0.0523,2
      75.0,2,   28.0769,2,   35.0345,2,     185.2,2,        26,    0.0483,2
      76.0,2,   28.0495,2,   35.0358,2,     185.0,2,        48,    0.0463,2
      77.0,2,   28.0171,2,   35.0364,2,     184.5,2,        64,    0.0459,2
      78.0,2,   27.9816,2,   35.0368,2,     184.4,2,        31,    0.0467,2
      79.0,2,   27.9718,2,   35.0365,2,     183.8,2,        23,    0.0463,2
      80.0,2,   27.9661,2,   35.0353,2,     183.9,2,        23,    0.0467,2
      81.0,2,   27.9650,2,   35.0352,2,     184.0,2,        25,    0.0459,2
      82.0,2,   27.9607,2,   35.0343,2,     184.6,2,        25,    0.0451,2
      83.0,2,   27.9577,2,   35.0335,2,     184.8,2,        33,    0.0446,2
      84.0,2,   27.9540,2,   35.0329,2,     184.6,2,        67,    0.0455,2
      85.0,2,   27.9488,2,   35.0314,2,     184.9,2,        54,    0.0451,2
      86.0,2,   27.9476,2,   35.0312,2,     184.7,2,        29,    0.0451,2
      87.0,2,   27.9459,2,   35.0306,2,     185.7,2,        18,    0.0459,2
      88.0,2,   27.9423,2,   35.0301,2,     185.1,2,        15,    0.0463,2
      89.0,2,   27.9414,2,   35.0298,2,     184.9,2,        12,    0.0463,2
      90.0,2,   27.9411,2,   35.0299,2,     185.1,2,        14,    0.0467,2
      91.0,2,   27.9298,2,   35.0281,2,     185.1,2,        20,    0.0471,2
      92.0,2,   27.9215,2,   35.0276,2,     185.9,2,        28,    0.0459,2
      93.0,2,   27.9095,2,   35.0257,2,     185.7,2,        22,    0.0459,2
      94.0,2,   27.8920,2,   35.0236,2,     185.4,2,        25,    0.0451,2
      95.0,2,   27.8710,2,   35.0207,2,     184.8,2,        26,    0.0459,2
      96.0,2,   27.7384,2,   35.0163,2,     184.0,2,        25,    0.0459,2
      97.0,2,   27.5271,2,   35.0156,2,     183.3,2,        23,    0.0455,2
      98.0,2,   27.4703,2,   35.0147,2,     180.5,2,        24,    0.0455,2
      99.0,2,   27.4018,2,   35.0134,2,     176.7,2,        31,    0.0438,2
     100.0,2,   27.3660,2,   35.0182,2,     173.9,2,        42,    0.0410,2
     101.0,2,   27.2804,2,   35.0293,2,     173.2,2,        32,    0.0398,2
     102.0,2,   27.2340,2,   35.0377,2,     173.5,2,        23,    0.0410,2
     103.0,2,   27.1562,2,   35.0378,2,     173.3,2,        21,    0.0426,2
     104.0,2,   26.9798,2,   35.0335,2,     173.2,2,        21,    0.0382,2
     105.0,2,   26.8829,2,   35.0424,2,     171.1,2,        31,    0.0374,2
     106.0,2,   26.8197,2,   35.0363,2,     167.0,2,        39,    0.0366,2
     107.0,2,   26.6921,2,   35.0257,2,     165.8,2,        24,    0.0358,2
     108.0,2,   26.5949,2,   35.0194,2,     164.8,2,        22,    0.0370,2
     109.0,2,   26.4814,2,   35.0138,2,     162.9,2,        35,    0.0354,2
     110.0,2,   26.3700,2,   35.0090,2,     158.9,2,        36,    0.0341,2
     111.0,2,   26.2334,2,   34.9991,2,     158.7,2,        18,    0.0341,2
     112.0,2,   25.9932,2,   34.9665,2,     157.8,2,        13,    0.0341,2
     113.0,2,   25.6782,2,   34.9540,2,     156.9,2,        12,    0.0341,2
     114.0,2,   25.5520,2,   34.9578,2,     155.3,2,        12,    0.0341,2
     115.0,2,   25.4785,2,   34.9642,2,     153.4,2,        15,    0.0341,2
     116.0,2,   25.4561,2,   34.9696,2,     149.5,2,        34,    0.0341,2
     117.0,2,   25.3879,2,   34.9798,2,     147.9,2,        34,    0.0350,2
     118.0,2,   25.3275,2,   34.9831,2,     146.7,2,        23,    0.0354,2
     119.0,2,   24.9832,2,   34.9751,2,     146.8,2,        23,    0.0333,2
     120.0,2,   24.7521,2,   34.9721,2,     143.4,2,        41,    0.0333,2
     121.0,2,   24.3677,2,   34.9587,2,     140.4,2,        27,    0.0325,2
     122.0,2,   24.1010,2,   34.9491,2,     138.6,2,        19,    0.0313,2
     123.0,2,   23.6051,2,   34.9261,2,     136.8,2,        17,    0.0309,2
     124.0,2,   23.1249,2,   34.9181,2,     135.5,2,        16,    0.0309,2
     125.0,2,   22.7697,2,   34.9168,2,     133.6,2,        19,    0.0301,2
     126.0,2,   22.6441,2,   34.9196,2,     131.5,2,        23,    0.0289,2
     127.0,2,   22.5315,2,   34.9215,2,     128.8,2,        44,    0.0281,2
     128.0,2,   21.8465,2,   34.8918,2,     129.2,2,        31,    0.0273,2
     129.0,2,   21.5076,2,   34.8988,2,     129.3,2,        28,    0.0273,2
     130.0,2,   21.4822,2,   34.8992,2,     127.6,2,        45,    0.0273,2
     131.0,2,   21.4234,2,   34.8978,2,     126.8,2,        42,    0.0257,2
     132.0,2,   21.3479,2,   34.8942,2,     126.6,2,        30,    0.0249,2
     133.0,2,   21.1411,2,   34.8819,2,     126.4,2,        28,    0.0249,2
     134.0,2,   20.8254,2,   34.8631,2,     126.0,2,        22,    0.0237,2
     135.0,2,   20.2684,2,   34.8336,2,     125.8,2,        19,    0.0241,2
     136.0,2,   20.0854,2,   34.8341,2,     124.6,2,        19,    0.0237,2
     137.0,2,   20.0083,2,   34.8294,2,     123.3,2,        24,    0.0225,2
     138.0,2,   19.8423,2,   34.8218,2,     121.9,2,        47,    0.0221,2
     139.0,2,   19.6808,2,   34.8155,2,     120.2,2,        52,    0.0217,2
     140.0,2,   19.4140,2,   34.7983,2,     120.7,2,        30,    0.0205,2
     141.0,2,   19.0838,2,   34.7808,2,     121.2,2,        24,    0.0201,2
     142.0,2,   18.9128,2,   34.7770,2,     121.3,2,        24,    0.0201,2
     143.0,2,   18.7609,2,   34.7731,2,     121.0,2,        27,    0.0196,2
     144.0,2,   18.5864,2,   34.7695,2,     120.7,2,        27,    0.0196,2
     145.0,2,   18.3349,2,   34.7558,2,     119.8,2,        28,    0.0192,2
     146.0,2,   17.8901,2,   34.7133,2,     118.0,2,        50,    0.0188,2
     147.0,2,   17.0483,2,   34.6861,2,     118.2,2,        46,    0.0188,2
     148.0,2,   16.9597,2,   34.6899,2,     116.7,2,        21,    0.0196,2
     149.0,2,   16.8495,2,   34.6889,2,     114.5,2,        17,    0.0188,2
     150.0,2,   16.6571,2,   34.6873,2,     112.5,2,        17,    0.0188,2
     151.0,2,   16.3716,2,   34.6772,2,     110.6,2,        22,    0.0180,2
     152.0,2,   16.1899,2,   34.6785,2,     104.4,2,        37,    0.0184,2
     153.0,2,   16.0869,2,   34.6799,2,      96.2,2,        30,    0.0180,2
     154.0,2,   15.9637,2,   34.6711,2,      97.0,2,        19,    0.0176,2
     155.0,2,   15.7446,2,   34.6630,2,      97.0,2,        17,    0.0180,2
     156.0,2,   15.5405,2,   34.6605,2,      96.3,2,        24,    0.0180,2
     157.0,2,   15.3109,2,   34.6553,2,      93.9,2,        42,    0.0176,2
     158.0,2,   15.1432,2,   34.6529,2,      89.7,2,        64,    0.0176,2
     159.0,2,   14.7984,2,   34.6462,2,      88.0,2,        36,    0.0172,2
     160.0,2,   14.6723,2,   34.6440,2,      87.7,2,        23,    0.0172,2
     161.0,2,   14.5525,2,   34.6412,2,      87.4,2,        21,    0.0168,2
     162.0,2,   14.4969,2,   34.6429,2,      87.2,2,        24,    0.0164,2
     163.0,2,   14.4722,2,   34.6430,2,      86.8,2,        29,    0.0172,2
     164.0,2,   14.4416,2,   34.6430,2,      86.0,2,        35,    0.0164,2
     165.0,2,   14.3176,2,   34.6382,2,      84.9,2,        25,    0.0164,2
     166.0,2,   14.0458,2,   34.6222,2,      83.8,2,        20,    0.0164,2
     167.0,2,   13.9009,2,   34.6270,2,      82.1,2,        19,    0.0164,2
     168.0,2,   13.8015,2,   34.6251,2,      78.9,2,        23,    0.0164,2
     169.0,2,   13.7020,2,   34.6232,2,      75.8,2,        44,    0.0160,2
     170.0,2,   13.6026,2,   34.6212,2,      72.5,2,        31,    0.0156,2
     171.0,2,   13.5032,2,   34.6191,2,      68.6,2,        21,    0.0160,2
     172.0,2,   13.3142,2,   34.6187,2,      65.9,2,        18,    0.0160,2
     173.0,2,   13.0554,2,   34.6086,2,      62.3,2,        17,    0.0164,2
     174.0,2,   12.7098,2,   34.6075,2,      58.9,2,        17,    0.0164,2
     175.0,2,   12.4672,2,   34.6169,2,      56.4,2,        18,    0.0164,2
     176.0,2,   12.4082,2,   34.6212,2,      54.7,2,        19,    0.0164,2
     177.0,2,   12.3653,2,   34.6249,2,      55.0,2,        23,    0.0160,2
     178.0,2,   12.3225,2,   34.6285,2,      55.1,2,        40,    0.0164,2
     179.0,2,   12.2798,2,   34.6320,2,      53.7,2,        20,    0.0156,2
     180.0,2,   12.2369,2,   34.6356,2,      50.2,2,        15,    0.0156,2
     181.0,2,   12.1856,2,   34.6396,2,      47.8,2,        13,    0.0160,2
     182.0,2,   12.1714,2,   34.6398,2,      43.4,2,        13,    0.0164,2
     183.0,2,   12.1160,2,   34.6404,2,      38.9,2,        14,    0.0160,2
     184.0,2,   12.0968,2,   34.6423,2,      33.2,2,        24,    0.0160,2
     185.0,2,   12.0775,2,   34.6442,2,      29.0,2,        43,    0.0164,2
     186.0,2,   12.0583,2,   34.6461,2,      24.9,2,        24,    0.0168,2
     187.0,2,   11.9171,2,   34.6576,2,      28.1,2,        20,    0.0156,2
     188.0,2,   11.8850,2,   34.6595,2,      26.4,2,        19,    0.0156,2
     189.0,2,   11.7641,2,   34.6664,2,      21.2,2,        23,    0.0156,2
     190.0,2,   11.6717,2,   34.6787,2,      13.2,2,        51,    0.0156,2
     191.0,2,   11.6197,2,   34.6824,2,       5.4,2,        33,    0.0156,2
     192.0,2,   11.5907,2,   34.6865,2,       4.5,2,        22,    0.0156,2
     193.0,2,   11.5536,2,   34.6891,2,       5.3,2,        25,    0.0148,2
     194.0,2,   11.5203,2,   34.6930,2,       5.8,2,        28,    0.0148,2
     195.0,2,   11.4573,2,   34.6978,2,       5.9,2,        36,    0.0148,2
     196.0,2,   11.3890,2,   34.7047,2,       5.6,2,        39,    0.0148,2
     197.0,2,   11.3603,2,   34.7065,2,       5.3,2,        41,    0.0148,2
     198.0,2,   11.3145,2,   34.7093,2,       5.0,2,        49,    0.0144,2
     199.0,2,   11.2720,2,   34.7114,2,       5.5,2,        36,    0.0144,2
     200.0,2,   11.1641,2,   34.7143,2,       6.5,2,        30,    0.0136,2
     201.0,2,   11.0830,2,   34.7184,2,       7.3,2,        23,    0.0144,2
     202.0,2,   11.0575,2,   34.7182,2,       8.0,2,        18,    0.0144,2
     203.0,2,   11.0390,2,   34.7193,2,       8.6,2,        15,    0.0144,2
     204.0,2,   11.0276,2,   34.7187,2,       8.7,2,        14,    0.0144,2
     205.0,2,   11.0122,2,   34.7192,2,       8.7,2,        15,    0.0144,2
     206.0,2,   10.9997,2,   34.7198,2,       8.5,2,        17,    0.0144,2
     207.0,2,   10.9872,2,   34.7194,2,       8.2,2,        22,    0.0144,2
     208.0,2,   10.9746,2,   34.7191,2,       8.0,2,        40,    0.0144,2
     209.0,2,   10.9620,2,   34.7189,2,       7.9,2,        25,    0.0136,2
     210.0,2,   10.9494,2,   34.7186,2,       7.8,2,        16,    0.0144,2
     211.0,2,   10.8906,2,   34.7213,2,       8.0,2,        14,    0.0144,2
     212.0,2,   10.8445,2,   34.7200,2,       8.3,2,        13,    0.0156,2
     213.0,2,   10.7986,2,   34.7183,2,       8.7,2,        11,    0.0152,2
     214.0,2,   10.7620,2,   34.7163,2,       9.3,2,        10,    0.0152,2
     215.0,2,   10.7520,2,   34.7160,2,      10.0,2,        11,    0.0152,2
     216.0,2,   10.7420,2,   34.7156,2,      10.5,2,        12,    0.0156,2
     217.0,2,   10.7320,2,   34.7152,2,      10.6,2,        23,    0.0156,2
     218.0,2,   10.7264,2,   34.7144,2,      10.7,2,        41,    0.0160,2
     219.0,2,   10.7214,2,   34.7130,2,      11.2,2,        24,    0.0148,2
     220.0,2,   10.6015,2,   34.7134,2,      11.0,2,        21,    0.0156,2
     221.0,2,   10.5821,2,   34.7135,2,      11.1,2,        20,    0.0164,2
     222.0,2,   10.5734,2,   34.7132,2,      11.7,2,        18,    0.0168,2
     223.0,2,   10.5622,2,   34.7128,2,      12.4,2,        19,    0.0168,2
     224.0,2,   10.5511,2,   34.7126,2,      12.7,2,        23,    0.0172,2
     225.0,2,   10.5358,2,   34.7126,2,      12.7,2,        43,    0.0172,2
     226.0,2,   10.5163,2,   34.7115,2,      12.6,2,        24,    0.0164,2
     227.0,2,   10.4910,2,   34.7097,2,      12.5,2,        17,    0.0164,2
     228.0,2,   10.4741,2,   34.7100,2,      12.6,2,        16,    0.0172,2
     229.0,2,   10.4624,2,   34.7089,2,      13.0,2,        17,    0.0176,2
     230.0,2,   10.4398,2,   34.7086,2,      13.5,2,        25,    0.0172,2
     231.0,2,   10.4300,2,   34.7088,2,      14.2,2,        42,    0.0168,2
     232.0,2,   10.4180,2,   34.7085,2,      14.8,2,        34,    0.0168,2
     233.0,2,   10.3816,2,   34.7052,2,      15.4,2,        22,    0.0168,2
     234.0,2,   10.3338,2,   34.7033,2,      15.9,2,        17,    0.0176,2
     235.0,2,   10.2850,2,   34.7006,2,      16.6,2,        16,    0.0176,2
     236.0,2,   10.2567,2,   34.7003,2,      17.6,2,        15,    0.0176,2
     237.0,2,   10.2412,2,   34.7000,2,      18.7,2,        17,    0.0176,2
     238.0,2,   10.2298,2,   34.6995,2,      19.9,2,        24,    0.0176,2
     239.0,2,   10.2136,2,   34.6989,2,      21.4,2,        37,    0.0176,2
     240.0,2,   10.1967,2,   34.6982,2,      22.4,2,        26,    0.0176,2
     241.0,2,   10.1823,2,   34.6976,2,      22.9,2,        20,    0.0180,2
     242.0,2,   10.1733,2,   34.6976,2,      23.1,2,        19,    0.0176,2
     243.0,2,   10.1648,2,   34.6969,2,      23.5,2,        19,    0.0176,2
     244.0,2,   10.1477,2,   34.6960,2,      24.1,2,        23,    0.0176,2
     245.0,2,   10.1141,2,   34.6945,2,      24.9,2,        34,    0.0176,2
     246.0,2,   10.1009,2,   34.6943,2,      26.2,2,        41,    0.0176,2
     247.0,2,   10.0888,2,   34.6936,2,      27.9,2,        30,    0.0176,2
     248.0,2,   10.0665,2,   34.6917,2,      29.4,2,        24,    0.0176,2
     249.0,2,   10.0253,2,   34.6891,2,      31.0,2,        21,    0.0176,2
     250.0,2,    9.9684,2,   34.6850,2,      33.4,2,        18,    0.0176,2
     251.0,2,    9.9384,2,   34.6849,2,      36.6,2,        17,    0.0172,2
     252.0,2,    9.9307,2,   34.6846,2,      40.4,2,        17,    0.0168,2
     253.0,2,    9.9240,2,   34.6840,2,      44.5,2,        18,    0.0168,2
     254.0,2,    9.9165,2,   34.6839,2,      48.7,2,        20,    0.0168,2
     255.0,2,    9.9125,2,   34.6839,2,      51.7,2,        21,    0.0160,2
     256.0,2,    9.9080,2,   34.6838,2,      53.4,2,        23,    0.0164,2
     257.0,2,    9.9011,2,   34.6836,2,      54.2,2,        21,    0.0156,2
     258.0,2,    9.8955,2,   34.6834,2,      54.6,2,        22,    0.0156,2
     259.0,2,    9.8863,2,   34.6829,2,      55.8,2,        33,    0.0160,2
     260.0,2,    9.8761,2,   34.6828,2,      58.8,2,        42,    0.0152,2
     261.0,2,    9.8663,2,   34.6821,2,      61.7,2,        24,    0.0156,2
     262.0,2,    9.8571,2,   34.6813,2,      63.4,2,        21,    0.0164,2
     263.0,2,    9.8518,2,   34.6807,2,      64.3,2,        29,    0.0148,2
     264.0,2,    9.8387,2,   34.6826,2,      64.7,2,        32,    0.0144,2
     265.0,2,    9.8321,2,   34.6849,2,      63.3,2,        22,    0.0144,2
     266.0,2,    9.8260,2,   34.6849,2,      60.9,2,        18,    0.0156,2
     267.0,2,    9.8203,2,   34.6857,2,      58.2,2,        17,    0.0156,2
     268.0,2,    9.8085,2,   34.6851,2,      55.8,2,        19,    0.0148,2
     269.0,2,    9.7862,2,   34.6842,2,      55.6,2,        20,    0.0148,2
     270.0,2,    9.7756,2,   34.6837,2,      57.8,2,        20,    0.0156,2
     271.0,2,    9.7641,2,   34.6836,2,      58.9,2,        16,    0.0156,2
     272.0,2,    9.7568,2,   34.6828,2,      57.4,2,        16,    0.0148,2
     273.0,2,    9.7331,2,   34.6807,2,      55.5,2,        16,    0.0144,2
     274.0,2,    9.7195,2,   34.6793,2,      57.2,2,        24,    0.0152,2
     275.0,2,    9.7058,2,   34.6780,2,      59.0,2,        38,    0.0160,2
     276.0,2,    9.6921,2,   34.6766,2,      60.5,2,        17,    0.0152,2
     277.0,2,    9.6548,2,   34.6759,2,      59.5,2,        13,    0.0152,2
     278.0,2,    9.6438,2,   34.6756,2,      58.7,2,        12,    0.0144,2
     279.0,2,    9.6392,2,   34.6750,2,      58.9,2,        12,    0.0144,2
     280.0,2,    9.6284,2,   34.6738,2,      60.0,2,        13,    0.0144,2
     281.0,2,    9.6200,2,   34.6737,2,      61.0,2,        19,    0.0144,2
     282.0,2,    9.6043,2,   34.6740,2,      61.7,2,        44,    0.0144,2
     283.0,2,    9.6035,2,   34.6748,2,      61.6,2,        38,    0.0144,2
